ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
26.0,10.0,"Wed, Oct 28, 2015",40.0,40.0,13.0,27.0,79.0,12.0,18.0,@,W,8:00p,W 1,0,Houston Rockets,85,9.0,,26.0,100.0,105,9.0,21.0,49.0,1
15.0,4.0,"Fri, Oct 30, 2015",34.0,29.0,5.0,25.0,95.0,15.0,20.0,,L,9:00p,L 1,1,Minnesota Timberwolves,95,17.0,,27.0,-85.0,78,7.0,14.0,51.0,1
20.0,3.0,"Sun, Nov 1, 2015",21.0,35.0,9.0,26.0,92.0,14.0,19.0,@,L,7:00p,L 2,2,Oklahoma City Thunder,117,14.0,,17.0,-120.0,93,8.0,13.0,35.0,1
30.0,7.0,"Tue, Nov 3, 2015",38.0,43.0,7.0,20.0,85.0,27.0,31.0,@,W,10:30p,W 1,2,Los Angeles Lakers,109,11.0,,23.0,55.0,120,5.0,14.0,49.0,2
16.0,6.0,"Thu, Nov 5, 2015",34.0,28.0,5.0,20.0,72.0,23.0,34.0,,L,9:00p,L 1,3,Utah Jazz,96,11.0,,14.0,-60.0,84,4.0,13.0,45.0,2
23.0,5.0,"Fri, Nov 6, 2015",34.0,39.0,8.0,24.0,92.0,18.0,22.0,@,L,10:30p,L 2,4,Golden State Warriors,119,10.0,,20.0,-75.0,104,13.0,19.0,44.0,2
20.0,7.0,"Mon, Nov 9, 2015",39.0,40.0,7.0,19.0,77.0,21.0,32.0,,W,9:00p,W 1,4,Portland Trail Blazers,104,8.0,,20.0,20.0,108,5.0,14.0,47.0,3
27.0,6.0,"Wed, Nov 11, 2015",22.0,39.0,8.0,24.0,79.0,17.0,24.0,,W,9:00p,W 2,4,Milwaukee Bucks,102,14.0,,12.0,5.0,103,10.0,14.0,36.0,4
25.0,4.0,"Fri, Nov 13, 2015",34.0,37.0,9.0,20.0,81.0,24.0,32.0,,W,9:00p,W 3,4,Houston Rockets,98,12.0,,23.0,45.0,107,10.0,18.0,46.0,5
13.0,6.0,"Sat, Nov 14, 2015",33.0,34.0,6.0,35.0,98.0,7.0,8.0,@,L,9:00p,L 1,5,Phoenix Suns,105,9.0,,20.0,-120.0,81,8.0,10.0,42.0,5
27.0,6.0,"Tue, Nov 17, 2015",32.0,45.0,15.0,30.0,85.0,10.0,13.0,@,W,8:00p,W 1,5,New Orleans Pelicans,98,11.0,,15.0,85.0,115,5.0,13.0,43.0,6
25.0,5.0,"Wed, Nov 18, 2015",33.0,38.0,5.0,15.0,98.0,17.0,18.0,@,L,8:30p,L 1,6,San Antonio Spurs,109,17.0,,17.0,-55.0,98,7.0,6.0,50.0,6
24.0,4.0,"Fri, Nov 20, 2015",24.0,41.0,5.0,24.0,90.0,20.0,26.0,,L,9:00p,L 2,7,Phoenix Suns,114,14.0,,22.0,-35.0,107,8.0,11.0,38.0,6
23.0,3.0,"Sun, Nov 22, 2015",28.0,37.0,4.0,15.0,86.0,27.0,35.0,,L,8:00p,L 3,8,Golden State Warriors,118,13.0,,15.0,-65.0,105,9.0,19.0,41.0,6
16.0,0.0,"Tue, Nov 24, 2015",40.0,31.0,8.0,25.0,78.0,24.0,29.0,,L,9:00p,L 4,9,Los Angeles Clippers,111,8.0,,32.0,-85.0,94,3.0,16.0,48.0,6
17.0,2.0,"Fri, Nov 27, 2015",29.0,31.0,7.0,20.0,77.0,11.0,13.0,,L,9:00p,L 5,10,San Antonio Spurs,91,8.0,,19.0,-55.0,80,8.0,18.0,37.0,6
17.0,5.0,"Sat, Nov 28, 2015",35.0,30.0,8.0,25.0,75.0,13.0,17.0,@,L,8:30p,L 6,11,Dallas Mavericks,92,10.0,,22.0,-55.0,81,9.0,20.0,45.0,6
