date_game,games,face_to_face,pts,opp_pts,game_streak,win_ratio,overtimes,time_between_games,3ast,3tov,3fg,3fga,3fg3,3fg3a,3ft,3fta,3orb,3drb,3stl,3blk,3pf,3plus_minus,8ast,8tov,8fg,8fga,8fg3,8fg3a,8ft,8fta,8orb,8drb,8stl,8blk,8pf,8plus_minus,BRK,PHI,MIL,CHI,CLE,BOS,LAC,MEM,ATL,MIA,CHO,UTA,SAC,NYK,LAL,ORL,DAL,DEN,IND,NOP,DET,TOR,HOU,SAS,PHO,OKC,MIN,POR,GSW,WAS,game_result
2015-10-28,MIL-NYK,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-28,OKC-SAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-10-28,ORL-WAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
2015-10-28,PHO-DAL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-28,POR-NOP,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2015-10-28,SAC-LAC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-28,TOR-IND,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-29,IND-MEM,0.0,0.840375568188351,0.4801979805368843,0.5,0.0,0.6666666666666666,0.5,0.7234042553191489,0.37662337662337664,0.6206896551724138,0.5808823529411764,0.7999999999999999,0.6289308176100628,0.7560975609756098,0.6503496503496504,0.3564356435643565,0.6043956043956044,0.8363636363636363,0.5000000000000001,0.9459459459459462,0.8227848101265823,0.8178472861085556,0.23353293413173654,0.6467065868263472,0.6666666666666666,0.8848484848484849,0.6574585635359116,0.8017241379310346,0.7142857142857143,0.3023255813953488,0.5636363636363636,0.9259259259259259,0.5151515151515151,0.9565217391304348,0.8082191780821918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-29,LAC-DAL,0.0,0.516431941026291,0.6138613569702569,0.5,1.0,0.6666666666666666,0.5,0.3404255319148936,0.7662337662337663,0.5862068965517242,0.3823529411764705,0.32857142857142857,0.45911949685534587,0.5121951219512195,0.46153846153846156,0.44554455445544555,0.30769230769230765,0.5636363636363636,0.891304347826087,0.21621621621621626,0.4177215189873418,0.35418583256669733,0.7125748502994012,0.6107784431137724,0.4166666666666667,0.3515151515151515,0.4585635359116022,0.5431034482758621,0.5,0.4418604651162791,0.23636363636363636,0.5555555555555556,1.0,0.17391304347826086,0.3698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-29,NYK-ATL,0.0,0.9107980958322771,0.3465346041035117,0.5769230769230769,1.0,0.6666666666666666,0.4375,0.5319148936170213,0.3376623376623377,0.6896551724137931,0.7352941176470588,0.5428571428571428,0.4213836477987421,0.926829268292683,0.8811188811188811,0.801980198019802,0.4065934065934066,0.6181818181818182,0.6956521739130436,0.5810810810810811,1.0,0.5860165593376265,0.18562874251497005,0.7185628742514969,0.8611111111111112,0.593939393939394,0.4143646408839779,0.9827586206896552,0.9761904761904762,1.0,0.34545454545454546,0.6296296296296297,0.7575757575757576,0.5652173913043478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-30,ATL-CHO,0.0,0.643192490785358,0.47277223740169694,0.5769230769230769,0.5,0.6666666666666666,0.4375,0.7234042553191489,0.7662337662337663,0.7413793103448276,0.4595588235294117,0.6285714285714286,0.5251572327044025,0.34146341463414637,0.28321678321678323,0.32673267326732675,0.521978021978022,0.8363636363636363,0.6956521739130436,0.6824324324324326,0.6518987341772152,0.8178472861085556,0.7125748502994012,0.7724550898203592,0.5138888888888888,0.6909090909090909,0.5359116022099447,0.3620689655172414,0.2976190476190476,0.2558139534883721,0.4727272727272727,0.9259259259259259,0.7575757575757576,0.6739130434782609,0.6232876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-30,BOS-TOR,0.0,0.6009389741990023,0.42079203545538535,0.5,1.0,0.6666666666666666,0.5,0.851063829787234,0.37662337662337664,0.6206896551724138,0.6029411764705882,0.5428571428571428,0.6100628930817609,0.4878048780487805,0.2097902097902098,0.4752475247524753,0.17582417582417578,0.6181818181818182,0.8260869565217391,0.41891891891891897,0.6582278481012658,0.9724011039558418,0.23353293413173654,0.6467065868263472,0.6944444444444444,0.593939393939394,0.6353591160220995,0.5172413793103449,0.21428571428571427,0.4883720930232558,0.09090909090909091,0.6296296296296297,0.9191919191919192,0.391304347826087,0.6301369863013698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-30,CLE-MIA,0.0,0.4671361716755427,0.3688118335090738,0.5,0.5,0.6666666666666666,0.5,0.6117021276595744,0.551948051948052,0.6379310344827587,0.8455882352941176,0.45714285714285713,0.6666666666666666,0.2804878048780488,0.37762237762237766,0.7277227722772278,0.554945054945055,0.5636363636363636,0.3369565217391305,0.37837837837837845,0.5822784810126582,0.6826126954921803,0.4491017964071856,0.6646706586826346,1.0,0.49696969696969695,0.7016574585635359,0.2974137931034483,0.40476190476190477,0.8837209302325582,0.509090909090909,0.5555555555555556,0.31313131313131315,0.34782608695652173,0.547945205479452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-30,DEN-MIN,0.0,0.41784040232479447,0.09405933750714122,0.5,1.0,0.6666666666666666,0.5,0.5319148936170213,1.0,0.5862068965517242,0.4044117647058823,0.8428571428571429,0.6289308176100628,0.04878048780487805,0.06293706293706294,0.5346534653465347,0.7362637362637362,0.8363636363636363,0.891304347826087,0.45945945945945954,0.7721518987341772,0.5860165593376265,1.0,0.6107784431137724,0.4444444444444444,0.9333333333333333,0.6574585635359116,0.05172413793103449,0.047619047619047616,0.5813953488372093,0.7090909090909091,0.9259259259259259,1.0,0.43478260869565216,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0
2015-10-30,DET-CHI,0.0,0.41784040232479447,0.37623757664426116,0.5,1.0,0.6666666666666666,0.5,0.5638297872340425,0.35714285714285715,0.31034482758620685,0.5477941176470588,0.45714285714285713,0.5062893081761006,0.6585365853658537,0.6398601398601399,0.7277227722772278,0.45604395604395603,0.29090909090909084,0.3043478260869566,0.23648648648648654,0.5316455696202531,0.624655013799448,0.20958083832335328,0.32335329341317354,0.625,0.49696969696969695,0.5138121546961326,0.6982758620689655,0.7023809523809523,0.8837209302325582,0.4,0.18518518518518517,0.2727272727272727,0.1956521739130435,0.4931506849315068,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-30,HOU-GSW,0.0,0.1502347972778753,0.6287128432406317,0.4230769230769231,0.0,0.6666666666666666,0.4375,0.08510638297872343,0.3376623376623377,0.13793103448275854,0.29411764705882343,0.45714285714285713,0.5911949685534591,0.43902439024390244,0.5454545454545455,0.26732673267326734,0.30769230769230765,0.7818181818181819,0.5652173913043479,0.054054054054054085,0.0759493670886076,0.04507819687212516,0.18562874251497005,0.14371257485029929,0.3055555555555556,0.49696969696969695,0.6132596685082873,0.4655172413793104,0.5952380952380952,0.16279069767441862,0.23636363636363636,0.8518518518518519,0.5959595959595959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
2015-10-30,MIL-WAS,0.0,0.643192490785358,1.0,0.4230769230769231,0.0,0.6666666666666666,0.5,0.46808510638297873,0.5324675324675325,0.41379310344827586,0.5367647058823529,0.5857142857142857,0.3081761006289308,0.8292682926829268,0.5874125874125874,0.5346534653465347,0.3406593406593406,0.45454545454545453,0.17391304347826095,0.9864864864864866,0.20253164556962025,0.5087396504139834,0.4251497005988024,0.4311377245508981,0.6111111111111112,0.6424242424242425,0.281767955801105,0.8793103448275863,0.6428571428571429,0.5813953488372093,0.2727272727272727,0.4074074074074074,0.1111111111111111,1.0,0.136986301369863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
2015-10-30,ORL-OKC,0.0,0.16431930280666052,0.2128712276701391,0.4230769230769231,0.0,0.6666666666666666,0.5,0.43617021276595747,0.29870129870129875,0.3448275862068965,0.801470588235294,0.4142857142857143,0.6289308176100628,0.1951219512195122,0.2517482517482518,0.6237623762376238,0.6703296703296703,0.6181818181818182,0.6304347826086957,0.5810810810810811,0.4430379746835443,0.47010119595216193,0.1377245508982036,0.3592814371257484,0.9444444444444444,0.4484848484848485,0.6574585635359116,0.20689655172413796,0.2619047619047619,0.7209302325581395,0.6363636363636364,0.6296296296296297,0.6767676767676768,0.5652173913043478,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
2015-10-30,PHI-UTA,0.0,0.6291079852565727,0.777227705944379,0.5,0.0,0.6666666666666666,0.5,0.3723404255319149,0.8831168831168831,0.4827586206896552,0.6691176470588235,0.7142857142857143,0.6855345911949685,0.6341463414634146,0.5034965034965035,0.7425742574257427,0.43956043956043955,0.8909090909090909,0.5652173913043479,0.3378378378378379,0.379746835443038,0.39282428702851885,0.8562874251497006,0.5029940119760478,0.7777777777777778,0.7878787878787878,0.7237569060773481,0.6724137931034483,0.5476190476190477,0.9069767441860465,0.38181818181818183,1.0,0.5959595959595959,0.30434782608695654,0.3287671232876712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-30,PHO-POR,0.0,0.2769953470369423,0.7326732471332548,0.4230769230769231,0.0,0.6666666666666666,0.5,0.2446808510638298,0.7272727272727273,0.1724137931034482,0.4705882352941176,0.24285714285714288,0.34591194968553457,0.7317073170731707,0.8601398601398602,0.6534653465346535,0.3406593406593406,0.29090909090909084,0.4347826086956522,0.8243243243243245,0.10126582278481013,0.23827046918123276,0.6646706586826348,0.17964071856287414,0.5277777777777778,0.2545454545454545,0.3259668508287293,0.7758620689655172,0.9523809523809523,0.7674418604651163,0.2727272727272727,0.18518518518518517,0.43434343434343436,0.8260869565217391,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
2015-10-30,SAC-LAL,0.0,0.41784040232479447,0.4653464942665096,0.5,0.0,0.6666666666666666,0.5,0.6595744680851063,0.6103896103896104,0.7241379310344828,0.5808823529411764,0.5857142857142857,0.3081761006289308,0.0,0.1048951048951049,0.44554455445544555,0.5384615384615384,0.8363636363636363,0.4347826086956522,0.37837837837837845,0.45569620253164556,0.7405703771849126,0.5209580838323353,0.7544910179640718,0.6666666666666666,0.6424242424242425,0.281767955801105,0.0,0.09523809523809523,0.4418604651162791,0.4909090909090909,0.9259259259259259,0.43434343434343436,0.34782608695652173,0.410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-30,SAS-BRK,0.0,0.6009389741990023,0.4356435217257601,0.5,0.0,0.6666666666666666,0.5,0.5638297872340425,0.4935064935064935,0.7241379310344828,0.4926470588235294,0.7142857142857143,0.6100628930817609,0.24390243902439024,0.14685314685314685,0.17821782178217824,0.5054945054945055,0.509090909090909,0.7608695652173914,0.45945945945945954,0.6455696202531646,0.624655013799448,0.3772455089820359,0.7544910179640718,0.5555555555555556,0.7878787878787878,0.6353591160220995,0.25862068965517243,0.14285714285714285,0.023255813953488372,0.45454545454545453,0.48148148148148145,0.8383838383838383,0.43478260869565216,0.6164383561643836,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-31,IND-UTA,0.0,0.6291079852565727,0.8886138529721895,0.38461538461538464,0.0,0.6666666666666666,0.5625,0.6595744680851063,0.7662337662337663,0.4827586206896552,0.5036764705882353,0.7571428571428571,0.761006289308176,0.6097560975609756,0.5559440559440559,0.4603960396039604,0.30769230769230765,0.7,0.27173913043478265,0.5608108108108109,0.2848101265822785,0.7405703771849126,0.7125748502994012,0.5029940119760478,0.5694444444444444,0.8363636363636363,0.8121546961325967,0.646551724137931,0.6071428571428571,0.46511627906976744,0.23636363636363636,0.7407407407407407,0.23232323232323232,0.5434782608695652,0.22602739726027396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-10-31,LAC-SAC,1.0,0.3685446329740462,0.2351484570757012,0.5384615384615384,1.0,0.6666666666666666,0.5625,0.324468085106383,0.35714285714285715,0.29310344827586204,0.1838235294117646,0.4357142857142857,0.5345911949685535,0.6097560975609756,0.6293706293706294,0.23762376237623764,0.5714285714285714,0.509090909090909,0.7282608695652174,0.1756756756756757,0.6075949367088608,0.3348666053357866,0.20958083832335328,0.30538922155688614,0.16666666666666666,0.4727272727272727,0.5469613259668509,0.646551724137931,0.6904761904761905,0.11627906976744186,0.5272727272727272,0.48148148148148145,0.797979797979798,0.13043478260869565,0.5753424657534246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-31,MEM-BRK,0.0,0.607981226963395,0.42079203545538535,0.6153846153846154,0.5,0.6666666666666666,0.5625,0.5478723404255319,0.5324675324675325,0.5172413793103449,0.42647058823529405,0.5857142857142857,0.5628930817610063,0.6219512195121951,0.5454545454545455,0.5198019801980198,0.5054945054945055,0.5909090909090908,0.4021739130434783,0.6216216216216217,0.6645569620253164,0.6053357865685373,0.4251497005988024,0.5389221556886227,0.4722222222222222,0.6424242424242425,0.580110497237569,0.6594827586206897,0.5952380952380952,0.5581395348837209,0.45454545454545453,0.5925925925925926,0.3939393939393939,0.6086956521739131,0.636986301369863,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-31,NOP-GSW,-1.0,0.2769953470369423,0.7475247334036296,0.34615384615384615,0.0,0.6666666666666666,0.625,0.22872340425531917,0.512987012987013,0.29310344827586204,0.3272058823529411,0.4785714285714286,0.4496855345911949,0.4268292682926829,0.4405594405594406,0.16336633663366337,0.30769230769230765,0.4818181818181818,0.3043478260869566,0.2567567567567568,0.08860759493670886,0.218951241950322,0.40119760479041916,0.30538922155688614,0.3472222222222222,0.5212121212121212,0.44751381215469616,0.45258620689655177,0.47619047619047616,0.0,0.23636363636363636,0.4444444444444444,0.2727272727272727,0.21739130434782608,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
2015-10-31,POR-PHO,-1.0,0.5093896882618983,0.4876237236720717,0.4230769230769231,0.5,0.6666666666666666,0.5,0.5797872340425532,0.4545454545454546,0.6379310344827587,0.5367647058823529,0.7357142857142857,0.6289308176100628,0.1951219512195122,0.02097902097902098,0.3415841584158416,0.3736263736263736,0.509090909090909,0.46739130434782616,0.6013513513513514,0.5189873417721519,0.6439742410303588,0.32934131736526945,0.6646706586826346,0.6111111111111112,0.8121212121212121,0.6574585635359116,0.20689655172413796,0.0,0.27906976744186046,0.3090909090909091,0.48148148148148145,0.47474747474747475,0.5869565217391305,0.4794520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0
2015-10-31,WAS-NYK,0.0,0.39671364403161663,0.413366292320198,0.6153846153846154,1.0,0.6666666666666666,0.4375,0.42021276595744683,0.6103896103896104,0.31034482758620685,0.11764705882352931,0.5857142857142857,0.4685534591194968,0.5487804878048781,0.5979020979020979,0.26732673267326734,0.521978021978022,0.3454545454545454,0.5978260869565218,0.09459459459459463,0.4810126582278481,0.45078196872125115,0.5209580838323353,0.32335329341317354,0.08333333333333333,0.6424242424242425,0.4696132596685083,0.581896551724138,0.6547619047619048,0.16279069767441862,0.4727272727272727,0.25925925925925924,0.6363636363636364,0.043478260869565216,0.4383561643835616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
2015-11-01,BOS-SAS,0.0,0.5657277103770393,0.636138586375819,0.4230769230769231,0.5,0.6666666666666666,0.5,0.6117021276595744,0.551948051948052,0.2758620689655172,0.3933823529411764,0.5214285714285715,0.6194968553459118,0.926829268292683,0.9020979020979022,0.4158415841584159,0.32417582417582413,0.6727272727272727,0.4021739130434783,0.8040540540540543,0.4430379746835443,0.6826126954921803,0.4491017964071856,0.2874251497005987,0.4305555555555556,0.5696969696969697,0.6464088397790055,0.9827586206896552,1.0,0.3953488372093023,0.2545454545454545,0.7037037037037037,0.3939393939393939,0.8043478260869565,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2015-11-01,CHI-ORL,0.0,0.3826291385028314,0.24504941015333498,0.5384615384615384,0.6666666865348816,0.5,0.5,0.2925531914893617,0.5714285714285714,0.3678160919540229,0.05147058823529402,0.5357142857142857,0.3742138364779874,0.47154471544715443,0.4195804195804196,0.18316831683168322,0.5604395604395603,0.40909090909090906,0.4347826086956522,0.3310810810810811,0.6118143459915611,0.29622815087396503,0.47305389221556887,0.38323353293413154,0.0,0.5858585858585859,0.35911602209944754,0.5,0.4523809523809524,0.03100775193798455,0.515151515151515,0.34567901234567905,0.43434343434343436,0.29710144927536225,0.5799086757990868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-01,CHO-ATL,-1.0,0.41784040232479447,0.4826731904793307,0.34615384615384615,0.0,0.6666666666666666,0.5,0.33510638297872336,0.4155844155844156,0.3850574712643677,0.5661764705882352,0.5142857142857143,0.5408805031446541,0.5203252032520326,0.46153846153846156,0.5841584158415842,0.5879120879120879,0.2818181818181818,0.46739130434782616,0.37837837837837845,0.4409282700421941,0.34774609015639374,0.281437125748503,0.401197604790419,0.648148148148148,0.5616161616161617,0.5543278084714549,0.5517241379310346,0.5,0.6589147286821706,0.5454545454545454,0.17283950617283955,0.47474747474747475,0.34782608695652173,0.39497716894977164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
