ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,5,8,3,.429,7,.571,14,1,1.000,1,40:49,0,4,-14,20,0,1,5
10,0,10,11,2,.667,3,.688,16,2,.667,3,36:38,3,4,+3,26,0,2,13
4,0,4,5,4,.667,6,.455,11,5,1.000,5,34:28,1,1,+3,19,0,2,5
2,1,10,9,0,,0,.529,17,0,.000,1,31:49,3,2,+1,18,1,2,13
9,0,1,4,4,.667,6,.500,8,0,,0,26:20,0,3,+7,12,1,2,1
3,0,4,3,2,.286,7,.333,9,0,,0,28:51,0,1,-9,8,1,1,4
1,0,1,2,1,.250,4,.250,8,0,.000,1,19:42,0,1,-8,5,0,1,1
0,0,2,2,0,,0,.500,4,0,,0,12:21,2,3,-12,4,0,2,4
0,0,2,1,0,,0,.333,3,0,,0,9:02,1,0,-11,2,1,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
