ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,1,2,10,4,.800,5,.588,17,3,1.000,3,40:58,0,1,0,27,0,3,2
8,5,14,9,0,,0,.643,14,11,.786,14,40:13,2,4,+9,29,1,4,16
3,0,2,8,1,.250,4,.471,17,0,,0,40:02,1,2,+19,17,1,2,3
1,0,7,4,1,.111,9,.235,17,0,,0,34:52,0,3,+3,9,0,1,7
0,1,4,6,0,,0,.600,10,4,.667,6,32:33,1,5,+8,16,0,3,5
4,0,7,0,0,.000,3,.000,3,0,,0,28:14,1,0,-4,0,0,1,8
0,1,2,2,1,.250,4,.286,7,8,.889,9,23:08,0,2,-5,13,4,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
