ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,2,5,2,.286,7,.357,14,4,.800,5,29:09,1,1,-9,16,0,0,3
2,0,1,4,1,.250,4,.400,10,0,,0,27:29,0,0,-11,9,1,4,1
3,0,2,0,0,.000,2,.000,7,6,.857,7,24:08,0,2,-18,6,1,4,2
1,1,8,5,0,,0,.625,8,0,,0,23:44,4,3,-23,10,2,4,12
0,1,4,3,0,,0,.333,9,0,,0,22:42,2,3,-14,6,1,1,6
0,0,6,9,1,.250,4,.500,18,2,1.000,2,31:29,3,1,-9,21,0,2,9
4,0,2,1,1,.250,4,.125,8,0,,0,23:34,0,3,-11,3,3,1,2
1,0,1,1,0,,0,.125,8,2,1.000,2,15:39,5,2,-10,4,0,0,6
1,0,2,1,0,.000,1,.200,5,1,.500,2,15:38,1,0,-1,3,0,0,3
0,0,1,1,1,.500,2,.500,2,2,1.000,2,10:49,0,0,+4,5,0,0,1
0,0,2,1,1,1.000,1,.333,3,0,,0,6:36,0,0,+5,3,0,0,2
0,0,0,0,0,,0,.000,2,0,,0,5:11,0,0,+7,0,0,0,0
1,0,1,0,0,,0,,0,0,,0,3:52,0,0,+5,0,0,0,1
