ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,0,5,1,.167,6,.385,13,0,,0,42:46,2,5,-2,11,3,1,2
8,0,4,5,0,.000,1,.500,10,0,.000,2,35:59,0,4,-6,10,2,4,4
1,0,4,3,1,.125,8,.273,11,7,.778,9,31:38,0,4,+10,14,1,5,4
1,0,6,6,0,,0,1.000,6,1,.500,2,20:30,1,4,+13,13,0,4,7
4,1,3,2,2,.667,3,.667,3,0,,0,19:47,0,2,+10,6,0,2,3
2,0,6,2,1,.125,8,.125,16,0,,0,32:12,2,2,-24,5,1,1,8
1,1,4,6,0,,0,.600,10,5,.714,7,27:31,7,1,-20,17,0,4,11
2,0,1,2,2,.500,4,.400,5,0,,0,17:10,1,2,-6,6,1,5,2
2,0,3,0,0,.000,2,.000,2,3,.750,4,12:07,1,0,-10,3,0,1,4
0,0,0,0,0,,0,,0,0,,0,0:21,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
