ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,6,5,3,.600,5,.455,11,8,.889,9,38:17,1,0,+5,21,2,2,7
7,0,4,7,1,.333,3,.538,13,8,.800,10,35:45,0,4,+5,23,0,7,4
3,0,2,5,2,.333,6,.385,13,3,.750,4,30:17,1,3,-3,15,1,3,3
3,1,6,5,0,,0,.714,7,1,1.000,1,28:46,1,5,-3,11,0,6,7
2,0,4,4,1,.333,3,.400,10,3,.750,4,28:22,1,4,+4,12,2,0,5
1,1,9,2,0,.000,1,.500,4,1,.500,2,27:58,2,2,+1,5,0,0,11
4,0,1,3,1,.500,2,.600,5,2,1.000,2,22:48,0,1,-5,9,0,3,1
1,0,0,4,2,.500,4,.571,7,0,,0,17:17,0,2,-4,10,0,0,0
1,1,1,0,0,,0,,0,0,,0,9:37,0,1,-3,0,1,0,1
0,0,0,0,0,,0,,0,1,.500,2,0:49,0,1,-2,1,0,0,0
0,0,0,0,0,,0,,0,0,,0,0:04,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
