ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,2,10,2,0,.000,6,.167,12,17,.944,18,35:09,1,0,+14,21,1,1,11
2,2,1,10,3,.600,5,.625,16,1,1.000,1,34:50,3,2,+1,24,0,1,4
5,0,12,12,1,.500,2,.667,18,5,1.000,5,34:23,4,2,+8,30,1,4,16
6,0,1,2,1,.250,4,.333,6,1,.500,2,33:19,1,2,+8,6,1,1,2
2,0,1,3,2,1.000,2,1.000,3,2,1.000,2,30:07,1,2,0,10,1,4,2
2,0,4,4,0,.000,3,.364,11,2,1.000,2,23:36,0,1,+5,10,1,0,4
3,0,1,1,0,.000,4,.167,6,4,1.000,4,16:57,0,3,+4,6,1,1,1
1,0,2,2,0,,0,.500,4,5,.833,6,16:01,0,3,-2,9,2,1,2
0,0,2,3,0,.000,1,.500,6,3,1.000,3,15:38,1,0,+2,9,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
