ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,6,8,3,.500,6,.471,17,6,1.000,6,39:08,2,0,+3,25,3,1,8
6,0,3,5,1,.333,3,.385,13,8,.800,10,36:35,1,4,-1,19,0,2,4
1,0,7,4,0,,0,.500,8,6,.857,7,27:52,2,3,+11,14,1,1,9
3,0,2,8,4,.571,7,.615,13,1,1.000,1,27:47,0,5,-3,21,0,2,2
2,0,5,4,0,,0,.571,7,0,,0,16:24,1,3,-3,8,0,2,6
3,1,8,3,1,.500,2,.375,8,6,1.000,6,31:00,3,2,+11,13,0,1,11
2,0,3,3,1,.250,4,.375,8,2,1.000,2,21:38,1,4,+6,9,0,1,4
2,0,1,3,2,.500,4,.333,9,0,,0,20:43,0,2,-9,8,0,0,1
0,0,3,0,0,,0,.000,1,0,,0,12:27,0,2,+2,0,1,2,3
0,0,1,1,1,.333,3,.200,5,0,,0,6:26,0,0,+13,3,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
