ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,2,8,1,.333,3,.571,14,2,.667,3,37:16,0,1,-7,19,2,0,2
1,1,8,7,1,.333,3,.538,13,2,.667,3,36:22,1,4,-8,17,0,2,9
8,2,5,7,1,.167,6,.500,14,2,1.000,2,35:58,3,4,-8,17,0,3,8
4,0,3,8,4,.571,7,.727,11,3,.750,4,33:44,0,4,-1,23,0,1,3
3,0,5,3,1,.125,8,.200,15,6,.857,7,31:51,2,3,+4,13,0,2,7
1,1,1,6,0,.000,2,.429,14,1,1.000,1,19:48,0,2,-15,13,0,1,1
0,1,8,4,0,,0,.500,8,0,,0,17:54,6,3,+3,8,1,1,14
3,1,1,0,0,,0,.000,3,0,,0,16:23,0,1,-11,0,0,2,1
0,0,2,1,1,1.000,1,.500,2,0,,0,10:44,0,2,-2,3,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
