ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,4,9,5,.500,10,.600,15,5,.833,6,41:32,1,1,+7,28,0,0,5
5,0,5,10,2,1.000,2,.833,12,1,.500,2,40:46,3,3,-1,23,2,3,8
4,0,8,10,0,.000,2,.556,18,1,.500,2,33:30,4,2,-8,21,0,1,12
5,0,5,7,2,.286,7,.467,15,0,,0,33:19,0,1,+16,16,1,3,5
2,1,2,0,0,,0,.000,1,0,,0,9:59,0,3,-2,0,0,0,2
7,0,0,5,2,.500,4,.333,15,3,.600,5,28:40,0,2,0,15,0,1,0
3,1,6,6,0,,0,.500,12,1,1.000,1,26:48,5,3,+11,13,0,1,11
2,0,5,6,2,.400,5,.545,11,4,.800,5,25:26,2,5,-8,18,0,1,7
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
