ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,0,5,4,2,.400,5,.500,8,3,.750,4,35:54,0,2,+8,13,1,1,5
2,0,2,6,2,.333,6,.500,12,0,,0,33:45,1,3,+11,14,1,3,3
1,1,4,6,2,.400,5,.545,11,8,1.000,8,33:36,1,1,+5,22,1,2,5
5,1,0,4,2,.222,9,.308,13,0,,0,30:16,1,1,+15,10,2,2,1
10,0,10,6,0,,0,.600,10,1,.500,2,29:41,4,1,+17,13,1,3,14
2,0,0,5,0,.000,3,.455,11,3,1.000,3,20:08,4,2,-7,13,0,0,4
0,0,3,3,0,,0,.500,6,0,,0,18:19,1,3,-5,6,2,0,4
1,0,4,4,1,.333,3,.444,9,0,,0,17:44,0,0,-3,9,0,1,4
0,0,2,2,1,.500,2,.667,3,3,1.000,3,14:24,1,2,+7,8,0,2,3
0,0,1,1,0,,0,1.000,1,0,,0,6:13,1,0,+12,2,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
