ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,1,4,4,1,.500,2,.267,15,0,,0,36:33,1,3,-12,9,0,0,5
3,0,2,5,0,.000,3,.417,12,7,1.000,7,35:37,0,2,-10,17,1,2,2
4,0,3,6,3,.750,4,.545,11,2,1.000,2,32:02,1,3,-5,17,4,4,4
1,0,11,5,0,,0,.417,12,4,.667,6,28:24,6,3,-11,14,2,1,17
1,1,2,0,0,,0,.000,7,1,.500,2,12:18,2,1,-13,1,0,0,4
4,1,5,10,4,.667,6,.500,20,2,1.000,2,35:42,4,3,+9,26,2,0,9
3,0,1,5,4,.500,8,.417,12,0,,0,27:25,1,0,+9,14,1,1,2
3,2,2,4,1,.500,2,.500,8,1,.500,2,19:36,4,2,+7,10,1,3,6
0,0,1,2,2,1.000,2,1.000,2,2,1.000,2,12:23,1,1,+6,8,1,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
