ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,0,5,9,7,.778,9,.750,12,5,.833,6,37:49,0,2,+7,30,3,4,5
6,0,4,10,4,.800,5,.476,21,2,.667,3,37:17,2,2,-2,26,1,2,6
2,0,2,2,1,.333,3,.250,8,5,.833,6,31:02,1,3,-11,10,0,2,3
0,0,8,2,0,.000,1,.500,4,0,,0,21:46,2,4,-8,4,0,3,10
1,1,2,2,0,.000,2,.333,6,0,,0,14:17,0,0,+14,4,0,0,2
2,0,3,5,2,.500,4,.500,10,0,,0,26:34,0,3,+8,12,1,1,3
1,0,5,7,0,,0,.538,13,4,1.000,4,26:27,2,0,+7,18,0,1,7
3,1,3,2,1,.500,2,.500,4,0,,0,25:43,0,4,-6,5,0,2,3
1,0,0,1,0,,0,1.000,1,0,,0,8:40,0,1,-1,2,1,0,0
0,0,2,0,0,,0,.000,2,0,,0,8:01,1,1,+10,0,0,0,3
0,0,0,0,0,,0,.000,1,0,,0,2:24,1,2,+2,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
