ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,3,1,10,2,.400,5,.500,20,5,.833,6,45:26,3,4,+15,27,3,5,4
9,0,9,7,3,.429,7,.350,20,8,.800,10,45:06,0,2,+11,25,2,4,9
1,1,8,4,1,1.000,1,.667,6,1,.500,2,33:51,3,3,0,10,0,1,11
1,0,4,2,2,.400,5,.286,7,0,,0,23:27,0,0,-6,6,1,0,4
2,0,2,4,0,,0,.400,10,1,1.000,1,22:47,1,4,0,9,0,1,3
6,1,4,2,1,.250,4,.333,6,2,1.000,2,41:46,0,5,+7,7,4,2,4
0,1,2,3,1,.167,6,.273,11,0,.000,1,38:30,0,3,+7,7,0,1,2
1,2,5,5,0,.000,1,.357,14,1,.500,2,27:08,1,5,+1,11,1,0,6
0,1,2,1,0,,0,.200,5,0,,0,11:57,1,2,-10,2,2,1,3
0,0,0,0,0,,0,,0,0,,0,0:02,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
