ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,6,5,0,.000,1,.313,16,1,.500,2,47:34,6,3,+12,11,6,2,12
12,0,4,10,3,.333,9,.526,19,4,.800,5,40:54,0,1,+8,27,1,2,4
3,0,4,9,0,.000,2,.500,18,5,1.000,5,40:31,1,3,+9,23,1,0,5
2,0,1,1,1,.500,2,.333,3,1,.333,3,20:00,1,2,-21,4,1,1,2
0,0,1,4,2,.500,4,.571,7,0,,0,15:55,0,2,-9,10,1,1,1
6,0,7,12,1,1.000,1,.706,17,2,1.000,2,35:00,4,4,+24,27,0,1,11
1,0,1,4,4,.571,7,.500,8,0,,0,20:34,0,0,+29,12,1,2,1
1,0,4,3,1,.333,3,.375,8,0,,0,19:59,1,4,-9,7,2,2,5
1,0,2,1,1,.250,4,.167,6,0,,0,14:18,0,6,-3,3,0,0,2
0,0,3,0,0,,0,,0,2,1.000,2,5:29,0,1,+8,2,0,0,3
0,0,0,1,0,,0,1.000,1,0,,0,4:46,1,2,-3,2,0,1,1
,,,,,,,,,,,,,,,,,,,
