ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,0,10,2,.500,4,.625,16,10,.909,11,37:19,1,3,+1,32,1,1,1
8,1,9,6,0,.000,4,.353,17,7,1.000,7,36:51,1,1,+5,19,1,2,10
0,0,3,2,1,1.000,1,1.000,2,0,,0,27:34,0,3,+20,5,0,3,3
2,0,7,1,0,.000,1,.250,4,0,,0,25:10,0,1,0,2,1,1,7
0,0,6,4,0,,0,.800,5,2,1.000,2,19:26,0,3,-3,10,0,1,6
1,0,3,7,0,,0,.778,9,3,1.000,3,20:53,1,1,+5,17,1,1,4
1,0,3,5,4,.800,5,.625,8,0,,0,19:32,0,1,+5,14,2,0,3
5,0,2,0,0,.000,2,.000,3,0,,0,18:58,1,2,+4,0,0,1,3
1,0,2,2,0,.000,1,.250,8,3,.750,4,18:46,1,1,+9,7,1,2,3
1,0,1,2,2,.500,4,.400,5,0,,0,15:31,0,0,-1,6,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
