ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,2,7,4,.800,5,.583,12,3,.750,4,35:11,0,4,-14,21,3,2,2
3,0,5,7,2,.500,4,.500,14,2,1.000,2,34:33,3,2,-2,18,0,0,8
1,1,2,5,0,.000,2,.500,10,6,.857,7,33:56,3,1,-11,16,5,1,5
2,0,0,4,0,.000,1,.500,8,4,.800,5,29:20,4,4,-14,12,1,3,4
2,0,0,4,0,.000,4,.364,11,2,.667,3,27:45,0,4,-1,10,3,2,0
2,0,3,1,0,.000,1,.143,7,0,,0,23:58,0,4,-3,2,0,3,3
1,0,4,1,1,.500,2,.200,5,2,1.000,2,23:50,0,2,-10,5,0,1,4
1,0,0,6,4,.500,8,.500,12,3,1.000,3,21:16,1,0,-12,19,1,1,1
0,0,2,1,0,,0,.333,3,0,,0,10:11,1,4,-8,2,0,1,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
