ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,1,6,7,2,.333,6,.500,14,1,1.000,1,38:41,0,2,+10,17,2,5,6
6,1,6,6,1,.500,2,.667,9,1,.500,2,34:06,0,3,-5,14,1,6,6
1,0,4,3,1,.500,2,.750,4,1,.500,2,28:41,1,4,-8,8,0,1,5
3,0,4,9,0,.000,1,.900,10,4,.500,8,24:33,0,6,+3,22,1,3,4
1,0,2,1,1,.200,5,.143,7,2,1.000,2,18:41,0,2,-11,5,2,0,2
1,1,3,4,1,.500,2,.571,7,3,.750,4,28:19,3,4,+7,12,0,3,6
2,0,9,7,1,.500,2,.438,16,1,.500,2,23:23,3,3,+11,16,2,2,12
1,0,2,3,3,.500,6,.500,6,4,1.000,4,22:15,0,3,+15,13,0,2,2
1,0,1,1,0,.000,1,.333,3,1,.500,2,21:22,1,2,+3,3,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
