ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,0,1,2,0,,0,.250,8,0,,0,30:08,2,1,+10,4,2,0,3
5,0,3,7,2,.286,7,.500,14,2,1.000,2,26:41,1,1,+5,18,1,1,4
1,0,4,4,0,.000,1,.444,9,0,,0,26:27,3,4,+18,8,0,0,7
3,1,5,9,3,.750,4,.600,15,3,1.000,3,24:13,0,3,+8,24,0,0,5
3,0,6,2,0,.000,2,.286,7,2,1.000,2,21:43,0,2,+11,6,0,0,6
6,1,4,4,3,1.000,3,.667,6,3,.750,4,26:18,1,3,+16,14,0,0,5
2,0,5,7,0,.000,1,.583,12,0,,0,21:26,1,2,+13,14,0,4,6
6,0,0,2,2,.667,3,.333,6,2,.500,4,21:19,0,3,+15,8,2,0,0
1,1,5,4,2,.500,4,.667,6,3,1.000,3,19:46,1,2,+10,13,0,1,6
0,0,0,2,2,.667,3,.667,3,0,,0,6:20,0,0,0,6,0,1,0
1,0,0,1,0,.000,1,.500,2,0,,0,5:13,0,2,-2,2,1,1,0
0,0,1,1,0,.000,1,.500,2,0,,0,5:13,1,0,-2,2,0,0,2
0,1,1,0,0,,0,.000,2,0,.000,2,5:13,1,1,-2,0,0,0,2
