ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,1,4,14,0,.000,4,.583,24,3,1.000,3,41:32,0,4,-8,31,2,1,4
2,0,1,7,1,.200,5,.438,16,3,.600,5,34:25,0,0,-13,18,3,2,1
0,2,2,4,0,.000,1,.444,9,3,.750,4,29:18,2,3,-11,11,1,2,4
1,0,3,3,0,.000,1,.500,6,6,1.000,6,24:50,0,1,-3,12,1,1,3
1,0,3,0,0,.000,1,.000,1,0,,0,24:11,1,6,+2,0,0,2,4
3,0,7,6,0,.000,1,.429,14,4,1.000,4,29:17,3,4,-19,16,1,1,10
1,1,1,2,1,.500,2,.400,5,0,,0,22:44,2,6,-9,5,1,2,3
3,1,0,3,1,.250,4,.500,6,0,,0,19:01,0,1,-6,7,0,0,0
2,0,0,1,0,,0,.500,2,0,,0,14:06,0,3,+3,2,1,1,0
0,0,0,0,0,,0,,0,0,,0,0:36,0,0,+4,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
