ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,4,3,1,.500,2,.429,7,1,.500,2,32:11,3,1,-4,8,0,1,7
7,0,4,5,0,.000,3,.556,9,0,.000,4,32:07,1,2,-14,10,0,1,5
4,1,2,5,0,.000,3,.333,15,2,1.000,2,31:58,2,1,-16,12,0,1,4
2,0,5,5,1,1.000,1,.556,9,0,,0,25:29,2,5,-13,11,5,4,7
1,0,1,2,0,.000,2,.333,6,0,,0,19:21,0,3,-11,4,0,1,1
0,1,6,4,0,.000,1,.308,13,3,.600,5,25:51,2,0,-7,11,0,1,8
2,1,2,3,2,.667,3,.500,6,3,.750,4,23:32,1,2,-3,11,1,1,3
1,1,1,3,0,.000,4,.429,7,0,,0,18:02,0,1,-5,6,2,0,1
2,0,0,4,4,.571,7,.400,10,1,.500,2,14:45,0,0,+15,13,3,1,0
0,0,1,0,0,,0,.000,1,0,,0,9:48,1,0,-8,0,0,0,2
0,0,0,1,1,1.000,1,1.000,1,2,1.000,2,3:28,0,0,+8,5,0,0,0
0,1,1,0,0,,0,,0,1,.500,2,3:28,0,0,+8,1,0,0,1
,,,,,,,,,,,,,,,,,,,
