ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,4,7,4,.800,5,.778,9,0,,0,37:50,3,3,+14,18,1,0,7
3,1,5,8,3,.750,4,.727,11,3,.600,5,29:18,3,0,-5,22,0,2,8
1,0,2,5,1,1.000,1,.714,7,0,,0,21:09,2,1,+6,11,1,0,4
2,0,2,0,0,.000,1,.000,6,2,1.000,2,20:53,0,1,-3,2,0,1,2
2,0,1,3,1,.250,4,.429,7,0,,0,16:19,0,1,+3,7,1,0,1
3,0,4,7,0,.000,2,.438,16,0,,0,24:12,2,4,+19,14,0,2,6
3,1,3,1,0,.000,3,.200,5,2,1.000,2,23:53,1,4,+2,4,0,0,4
0,1,3,5,4,.667,6,.625,8,0,,0,20:35,0,0,+12,14,1,1,3
6,0,1,4,1,.333,3,.667,6,0,,0,18:42,1,2,+19,9,0,0,2
0,0,2,0,0,,0,.000,3,0,,0,13:05,0,2,-2,0,2,1,2
1,0,1,4,3,.600,5,.500,8,0,,0,11:50,0,2,+7,11,0,0,1
0,0,0,0,0,.000,1,.000,1,0,,0,2:14,0,0,-2,0,0,0,0
