ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,2,4,6,1,.250,4,.462,13,5,.833,6,34:11,1,6,0,18,0,2,5
3,0,4,3,1,.167,6,.300,10,8,1.000,8,30:04,0,1,+4,15,1,3,4
2,0,2,3,1,.250,4,.500,6,2,1.000,2,25:31,0,4,-5,9,0,0,2
1,0,4,5,2,.333,6,.455,11,0,,0,23:16,0,0,-6,12,1,1,4
2,0,2,2,0,,0,.333,6,1,1.000,1,22:34,1,4,-10,5,0,2,3
2,0,1,7,1,.200,5,.636,11,2,1.000,2,34:12,0,3,-7,17,1,0,1
1,0,6,6,0,.000,1,.462,13,0,,0,22:58,1,1,-8,12,3,0,7
0,1,5,1,0,.000,1,.333,3,2,1.000,2,18:55,0,2,-4,4,0,2,5
2,1,0,1,0,.000,2,.333,3,0,,0,16:34,0,4,-6,2,2,1,0
1,0,1,1,0,.000,1,.500,2,0,,0,11:45,0,1,-8,2,0,2,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
