ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,6,5,2,.500,4,.385,13,2,.667,3,28:56,1,3,-19,14,1,1,7
5,1,2,3,3,.429,7,.333,9,1,1.000,1,26:03,1,0,-16,10,0,4,3
0,0,2,2,2,.250,8,.222,9,0,,0,25:46,1,4,-17,6,2,2,3
3,0,3,5,1,.500,2,.625,8,0,,0,24:39,0,2,-9,11,0,2,3
2,1,2,4,1,1.000,1,1.000,4,2,1.000,2,11:31,1,4,+7,11,0,2,3
2,0,4,2,1,.333,3,.333,6,2,1.000,2,30:30,0,0,+2,7,0,2,4
1,0,4,4,0,,0,.500,8,4,.800,5,24:10,1,3,-14,12,1,1,5
2,0,1,5,2,.333,6,.417,12,2,1.000,2,23:10,2,3,-5,14,0,1,3
6,0,1,2,0,.000,3,.286,7,0,,0,22:19,0,2,-1,4,3,2,1
1,0,4,2,0,.000,3,.222,9,0,,0,19:53,1,3,-6,4,1,0,5
0,0,0,0,0,.000,1,.000,1,0,,0,3:03,0,0,-2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
