ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,0,9,6,0,,0,.667,9,0,,0,37:22,1,2,+11,12,3,3,10
2,1,7,6,2,.500,4,.667,9,2,1.000,2,34:06,0,4,+13,16,2,3,7
0,0,7,6,2,.400,5,.500,12,1,1.000,1,33:34,1,0,+21,15,2,4,8
1,2,8,6,0,,0,.667,9,2,.500,4,26:32,1,4,+21,14,1,5,9
5,0,0,2,0,.000,2,.333,6,0,,0,21:50,0,0,-4,4,0,1,0
4,0,2,2,1,.500,2,.667,3,5,.833,6,25:06,0,2,+17,10,1,2,2
2,0,1,1,0,,0,.333,3,2,1.000,2,19:52,1,0,+3,4,0,2,2
0,1,1,3,1,.333,3,.600,5,0,,0,15:13,1,0,+3,7,0,0,2
0,0,1,2,0,,0,.333,6,0,,0,11:05,0,0,-14,4,0,0,1
0,0,0,3,0,,0,.600,5,2,1.000,2,10:23,0,1,+11,8,1,0,0
1,0,1,1,1,1.000,1,1.000,1,0,,0,4:57,0,0,+8,3,1,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
