ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,1,7,10,3,.429,7,.500,20,6,.667,9,35:16,0,4,+21,29,2,5,7
8,0,4,1,0,,0,.500,2,4,1.000,4,29:55,1,1,+17,6,3,1,5
3,0,3,7,2,.500,4,.636,11,2,1.000,2,27:27,0,4,+20,18,0,1,3
2,1,3,8,0,,0,.667,12,7,.875,8,26:42,1,3,+16,23,1,4,4
1,1,2,3,1,.500,2,.429,7,2,.667,3,25:06,0,4,+8,9,0,1,2
3,0,0,3,0,.000,2,.500,6,0,,0,22:54,0,0,-6,6,0,2,0
1,1,5,3,1,.333,3,.500,6,3,.750,4,21:45,0,3,-21,10,2,0,5
1,0,1,3,2,.667,3,.500,6,0,,0,20:55,1,1,-19,8,0,0,2
4,0,0,1,1,.333,3,.167,6,0,,0,18:05,1,0,-15,3,0,2,1
0,0,5,2,0,,0,.667,3,2,1.000,2,11:56,0,4,-11,6,0,0,5
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
