ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,9,7,1,.200,5,.412,17,4,.667,6,39:34,6,2,+5,19,0,4,15
2,2,10,7,2,.182,11,.368,19,4,1.000,4,38:53,0,4,-2,20,3,2,10
7,0,3,3,1,1.000,1,.750,4,0,,0,33:01,1,2,+7,7,1,0,4
3,0,2,3,0,.000,3,.273,11,3,.600,5,29:50,1,3,+4,9,1,1,3
1,0,4,11,0,,0,.579,19,6,1.000,6,28:45,6,2,+2,28,0,0,10
0,1,3,5,2,.500,4,.556,9,2,1.000,2,23:47,0,0,-4,14,0,2,3
0,2,1,3,1,1.000,1,.750,4,1,.500,2,15:49,1,3,-4,8,1,0,2
1,0,0,1,0,.000,2,.125,8,0,,0,14:59,0,1,-8,2,0,1,0
0,0,1,0,0,.000,3,.000,3,2,1.000,2,11:35,1,3,+3,2,0,1,2
0,0,1,0,0,.000,1,.000,1,0,,0,3:47,0,1,-8,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
