ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,3,2,1,.250,4,.400,5,3,.750,4,35:12,0,3,-28,8,0,2,3
1,0,9,4,1,.250,4,.444,9,4,1.000,4,31:07,1,2,-7,13,0,1,10
4,0,4,3,0,,0,.500,6,2,1.000,2,28:54,0,0,-9,8,1,2,4
1,0,1,7,0,,0,.438,16,2,.400,5,24:29,0,3,-17,16,0,1,1
2,0,4,3,1,.500,2,.600,5,0,,0,22:55,0,5,-3,7,0,2,4
2,0,5,3,1,.250,4,.333,9,3,.500,6,24:24,2,1,-18,10,1,2,7
2,0,2,3,0,.000,1,.429,7,4,1.000,4,24:08,1,1,+3,10,1,1,3
1,0,2,4,0,,0,.500,8,0,,0,17:09,1,2,-2,8,1,1,3
4,0,2,2,1,.250,4,.333,6,0,,0,13:18,0,1,-10,5,0,0,2
2,1,2,3,1,.333,3,.600,5,1,1.000,1,12:02,0,3,0,8,1,1,2
0,1,0,1,0,,0,1.000,1,0,,0,6:22,0,0,+1,2,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
