ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,0,4,1,1.000,1,.500,8,2,1.000,2,27:33,1,1,-6,11,3,0,1
6,1,2,1,0,.000,1,.125,8,0,,0,27:06,0,0,-18,2,1,1,2
2,0,5,4,1,.333,3,.364,11,2,1.000,2,24:00,1,0,-18,11,0,0,6
1,2,8,6,0,.000,2,.600,10,1,1.000,1,22:31,2,5,+1,13,1,6,10
0,0,1,1,1,.167,6,.143,7,4,1.000,4,14:05,0,4,-14,7,0,0,1
1,0,2,4,1,.200,5,.444,9,3,.750,4,29:09,0,2,-17,12,1,1,2
0,0,6,5,1,.500,2,.455,11,2,1.000,2,22:23,0,1,-9,13,0,0,6
1,2,1,2,0,,0,.182,11,0,,0,21:30,2,1,-20,4,0,0,3
3,0,1,2,0,.000,1,.500,4,0,,0,20:54,1,1,-9,4,2,2,2
0,1,0,1,0,,0,.250,4,1,.500,2,13:42,2,2,-12,3,1,1,2
0,0,1,2,0,,0,.667,3,0,,0,8:45,0,0,-4,4,1,1,1
1,0,2,2,0,.000,1,.500,4,0,,0,8:23,1,0,-9,4,0,0,3
