ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,7,11,4,.571,7,.688,16,2,.667,3,40:56,2,5,-10,28,1,5,9
2,1,11,10,4,.500,8,.476,21,0,,0,39:39,2,4,-10,24,2,2,13
6,0,1,0,0,.000,1,.000,8,0,,0,31:05,2,3,-16,0,2,0,3
1,0,5,7,0,,0,.500,14,2,1.000,2,28:43,3,4,-3,16,1,1,8
1,0,0,0,0,.000,4,.000,6,3,.750,4,25:46,0,1,-2,3,1,3,0
1,0,2,5,0,.000,1,.500,10,4,.800,5,28:38,1,3,0,14,1,1,3
0,1,4,4,1,1.000,1,.667,6,1,.500,2,22:06,2,5,-4,10,1,2,6
6,0,1,3,1,.250,4,.333,9,1,.500,2,21:42,0,3,+6,8,0,0,1
0,0,0,1,1,.500,2,.333,3,2,1.000,2,18:12,0,1,+12,5,1,0,0
0,1,1,0,0,.000,1,.000,1,0,,0,8:13,0,0,-3,0,0,2,1
0,0,0,0,0,,0,,0,0,,0,0:00,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
