ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,4,10,0,,0,.625,16,6,.545,11,35:28,5,2,-7,26,1,3,9
3,0,2,1,0,.000,7,.111,9,0,,0,29:14,0,2,-2,2,0,2,2
1,0,4,7,3,.600,5,.538,13,1,.500,2,25:32,3,1,-14,18,1,0,7
6,0,3,2,0,.000,1,.250,8,0,,0,22:28,0,3,-8,4,1,1,3
1,0,4,2,1,.250,4,.333,6,2,1.000,2,22:21,0,0,-10,7,0,1,4
1,0,4,3,2,.400,5,.429,7,1,.500,2,25:48,0,2,-7,9,1,2,4
2,0,4,5,2,.667,3,.500,10,0,.000,2,25:39,2,1,-6,12,0,3,6
2,0,1,1,1,.333,3,.167,6,0,,0,20:01,0,2,-11,3,1,0,1
4,1,1,1,0,.000,2,.250,4,1,.500,2,15:26,0,1,-9,3,0,1,1
0,0,7,3,0,,0,.429,7,0,,0,12:32,5,5,-9,6,0,3,12
0,0,0,1,1,1.000,1,1.000,1,0,,0,5:31,0,0,+3,3,1,0,0
,,,,,,,,,,,,,,,,,,,
