ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,1,6,1,.167,6,.545,11,3,1.000,3,33:04,1,6,-3,16,1,4,2
1,2,7,8,1,.333,3,.533,15,10,.909,11,28:05,0,3,-10,27,0,3,7
3,0,1,5,1,.500,2,.500,10,0,,0,25:53,0,0,-9,11,0,0,1
7,0,1,8,4,.500,8,.667,12,1,1.000,1,25:49,1,2,-6,21,0,3,2
1,1,3,3,0,,0,.750,4,0,,0,20:11,1,5,-4,6,0,1,4
0,0,2,3,2,.400,5,.300,10,0,,0,27:08,2,3,-11,8,2,1,4
3,1,1,5,3,.600,5,.455,11,1,1.000,1,25:04,2,4,+16,14,0,5,3
1,0,2,2,0,.000,1,.667,3,0,,0,22:25,0,4,-4,4,0,0,2
2,0,1,1,1,1.000,1,.167,6,2,1.000,2,22:11,1,2,-3,5,1,1,2
1,1,1,1,0,,0,1.000,1,2,.500,4,10:11,0,2,-1,4,3,1,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
