ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,4,3,0,.000,3,.250,12,2,.500,4,35:44,5,3,-13,8,2,1,9
8,0,4,4,0,.000,2,.400,10,0,,0,29:49,1,1,-12,8,3,0,5
2,0,2,4,1,.125,8,.250,16,5,.833,6,26:50,2,5,-13,14,2,1,4
0,1,2,3,0,,0,.375,8,1,.500,2,22:28,0,1,-14,7,0,3,2
0,1,1,4,0,.000,2,.444,9,0,,0,20:50,0,0,-20,8,0,0,1
5,0,4,4,2,.667,3,.500,8,3,1.000,3,28:24,1,1,+26,13,0,5,5
1,0,5,8,3,.600,5,.533,15,7,.875,8,27:35,3,1,+25,26,3,0,8
1,2,7,4,0,,0,.667,6,2,1.000,2,22:21,0,3,+8,10,3,1,7
5,0,3,4,4,1.000,4,.571,7,0,,0,18:11,0,0,+13,12,0,4,3
1,0,0,2,1,1.000,1,.500,4,1,.500,2,7:48,1,4,+5,6,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
