ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,2,5,2,0,.000,2,.333,6,1,.500,2,36:53,1,4,-6,5,2,3,6
1,2,4,8,1,.250,4,.471,17,8,.889,9,28:52,4,5,+3,25,2,8,8
1,0,2,3,0,.000,3,.333,9,0,,0,25:13,0,1,-4,6,0,0,2
5,0,3,7,4,.800,5,.778,9,0,,0,24:50,0,1,+4,18,3,2,3
2,0,1,3,0,,0,.600,5,0,,0,19:33,1,4,-9,6,1,3,2
2,0,4,7,2,.400,5,.583,12,1,.500,2,32:35,0,5,+11,17,2,0,4
2,0,8,5,2,.400,5,.455,11,0,,0,26:34,1,1,+4,12,1,1,9
6,0,1,1,0,,0,.250,4,2,.500,4,23:10,1,1,-6,4,1,3,2
0,0,1,2,0,.000,1,.500,4,0,,0,18:59,0,1,-3,4,1,2,1
0,1,1,1,0,,0,.500,2,1,1.000,1,3:21,0,0,-4,3,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
