ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,2,8,11,2,.333,6,.550,20,1,.500,2,37:14,1,2,-4,25,2,6,9
3,2,7,1,1,.250,4,.125,8,4,1.000,4,31:33,2,3,+3,7,2,1,9
10,0,7,3,0,,0,.429,7,1,.500,2,30:54,0,3,+12,7,2,4,7
1,4,4,8,0,,0,.500,16,6,.857,7,23:27,2,2,-3,22,1,3,6
2,0,3,4,1,.500,2,.571,7,1,.500,2,23:00,0,5,+14,10,1,1,3
2,0,2,2,1,.250,4,.333,6,2,1.000,2,25:33,1,1,-1,7,0,2,3
1,2,5,6,1,.500,2,.600,10,1,1.000,1,20:51,3,4,+6,14,1,3,8
0,0,3,3,1,.333,3,.429,7,2,.400,5,19:47,2,1,-21,9,0,0,5
3,0,0,1,1,.167,6,.143,7,0,,0,17:06,1,2,-14,3,0,0,1
0,0,0,0,0,,0,,0,0,,0,6:53,0,0,+3,0,1,0,0
0,0,0,0,0,,0,.000,1,0,.000,2,3:42,1,3,-5,0,0,1,1
,,,,,,,,,,,,,,,,,,,
