ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,8,12,2,.400,5,.632,19,6,.750,8,34:01,2,4,+9,32,1,4,10
0,1,2,4,0,.000,2,.400,10,0,,0,28:45,1,4,-21,8,0,1,3
0,1,5,2,0,.000,4,.286,7,5,.833,6,28:35,1,5,-2,9,1,3,6
8,0,4,4,0,,0,.667,6,2,1.000,2,25:49,1,0,0,10,3,3,5
1,1,1,3,0,.000,1,.750,4,0,,0,18:00,0,1,+13,6,1,2,1
2,1,4,5,3,.600,5,.556,9,1,.500,2,27:30,1,2,+7,14,1,0,5
2,0,1,2,1,1.000,1,.500,4,1,.500,2,23:48,1,0,-1,6,0,1,2
7,0,4,5,2,.400,5,.500,10,0,,0,22:11,0,1,+10,12,1,2,4
1,0,4,8,0,,0,.800,10,2,.667,3,19:15,3,4,+31,18,2,1,7
0,0,2,1,0,.000,2,.250,4,0,,0,12:06,1,1,+4,2,0,1,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
