ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,5,3,1,.250,4,.333,9,2,1.000,2,34:09,0,3,-9,9,3,4,5
3,0,4,0,0,.000,7,.000,11,1,.500,2,31:41,3,3,-18,1,1,2,7
1,0,8,7,2,.500,4,.538,13,0,,0,24:19,4,1,+4,16,0,0,12
2,0,2,6,0,,0,.400,15,1,1.000,1,24:01,2,2,-17,13,0,0,4
2,0,2,1,1,.250,4,.167,6,0,,0,15:31,0,0,-5,3,0,3,2
3,0,0,3,0,,0,.600,5,0,,0,26:32,0,1,-10,6,1,3,0
1,1,2,6,1,.333,3,.545,11,1,1.000,1,25:22,2,1,-13,14,0,2,4
0,0,3,6,0,,0,.600,10,2,1.000,2,22:18,2,2,-8,14,1,0,5
1,0,1,3,1,.500,2,.500,6,0,,0,21:10,0,0,-9,7,0,0,1
0,0,1,0,0,,0,.000,1,0,,0,14:57,0,3,0,0,0,1,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
