ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,2,1,0,.000,7,.083,12,2,1.000,2,28:14,1,1,-17,4,1,1,3
2,0,0,0,0,.000,2,.000,4,0,,0,23:56,0,2,-20,0,1,3,0
0,1,6,4,0,.000,1,.444,9,2,.500,4,22:26,4,3,-19,10,0,2,10
3,0,3,5,1,.250,4,.417,12,0,,0,21:01,0,1,-15,11,0,2,3
0,0,1,1,1,.500,2,.250,4,0,,0,14:35,0,1,-4,3,0,1,1
1,0,1,6,2,.500,4,.545,11,2,.667,3,26:59,3,3,-9,16,2,1,4
1,0,4,4,3,.500,6,.500,8,2,1.000,2,24:06,1,1,-21,13,2,1,5
7,0,5,3,0,,0,.750,4,0,,0,24:04,1,1,-4,6,2,1,6
0,0,2,2,0,,0,.400,5,3,.750,4,22:16,0,2,-6,7,0,1,2
0,0,2,2,1,.333,3,.333,6,2,1.000,2,19:46,1,1,-7,7,0,0,3
0,0,0,1,1,.500,2,.200,5,2,1.000,2,9:19,1,1,+1,5,0,1,1
0,1,1,2,0,.000,1,.667,3,0,,0,3:18,1,0,+1,4,1,1,2
