ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,2,10,5,2,1.000,2,.556,9,2,1.000,2,33:36,2,4,-7,14,0,3,12
1,0,3,8,5,.556,9,.500,16,2,1.000,2,32:43,3,1,-2,23,2,0,6
5,0,1,1,0,.000,7,.071,14,0,,0,31:21,1,1,-14,2,3,2,2
2,0,3,8,1,.333,3,.571,14,0,,0,30:23,1,5,-10,17,0,3,4
1,2,2,7,0,,0,.636,11,1,.200,5,23:55,1,0,-6,15,1,2,3
0,2,6,3,1,.500,2,.750,4,0,.000,4,27:42,0,3,+2,7,2,1,6
3,0,4,7,3,.500,6,.583,12,2,1.000,2,25:59,2,3,+8,19,1,1,6
5,0,1,4,0,.000,3,.571,7,1,.500,2,21:18,0,2,+8,9,1,2,1
2,0,2,2,1,.500,2,.333,6,1,.500,2,20:54,0,1,-5,6,1,0,2
1,0,1,1,1,.500,2,.500,2,0,,0,17:09,0,1,-9,3,0,3,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
