ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,2,9,3,.750,4,.818,11,5,.714,7,34:35,0,3,+8,26,3,2,2
0,1,5,7,0,.000,2,.636,11,1,1.000,1,33:21,2,2,+5,15,1,0,7
1,1,3,9,0,.000,3,.643,14,0,,0,31:34,3,3,-5,18,1,0,6
3,0,2,5,1,.333,3,.500,10,3,.750,4,23:33,0,5,-6,14,0,3,2
8,0,3,2,0,,0,.333,6,0,.000,2,18:45,0,1,+11,4,1,2,3
3,1,0,2,0,,0,.400,5,0,,0,29:51,0,0,+3,4,1,0,0
3,0,4,3,2,.333,6,.273,11,4,1.000,4,29:44,0,3,-3,12,1,3,4
0,0,2,5,1,.333,3,.417,12,1,.500,2,21:37,3,3,-9,12,1,1,5
0,0,1,4,0,.000,2,.308,13,0,,0,17:00,8,5,-9,8,1,1,9
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
