ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,6,9,2,.333,6,.563,16,3,.750,4,31:30,2,2,+9,23,1,1,8
1,1,5,3,1,.200,5,.333,9,0,,0,31:11,2,1,+12,7,1,2,7
8,0,2,6,4,.500,8,.462,13,0,,0,30:06,0,2,+14,16,2,1,2
2,4,4,5,0,.000,5,.333,15,4,.800,5,27:03,3,3,+27,14,3,3,7
1,0,4,1,0,.000,1,.167,6,0,,0,24:17,0,2,+10,2,0,1,4
1,1,3,5,2,.333,6,.455,11,1,1.000,1,25:13,2,2,+10,13,0,1,5
5,0,1,5,3,.600,5,.714,7,1,1.000,1,21:53,1,0,-4,14,0,0,2
1,2,7,4,0,,0,.667,6,0,.000,2,20:03,0,4,-12,8,0,0,7
4,0,2,1,0,.000,1,.200,5,0,,0,18:48,1,2,-7,2,1,1,3
0,0,1,0,0,.000,1,.000,1,0,,0,6:35,0,0,+2,0,0,0,1
0,0,0,0,0,.000,2,.000,2,0,,0,3:21,0,2,-6,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
