ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,6,5,2,.286,7,.278,18,10,1.000,10,33:39,0,4,+5,22,1,3,6
1,0,4,7,0,.000,1,.636,11,2,1.000,2,31:41,2,3,+4,16,3,1,6
9,0,4,2,1,.500,2,.333,6,2,.667,3,30:32,1,1,+7,7,1,1,5
0,0,5,7,4,.400,10,.467,15,1,1.000,1,27:59,1,2,+6,19,0,1,6
1,0,0,2,0,,0,.333,6,0,,0,11:04,2,2,-2,4,0,2,2
2,0,2,5,0,.000,1,.556,9,1,.250,4,23:39,1,2,-6,11,2,3,3
1,1,3,2,0,,0,.667,3,1,.500,2,19:45,3,4,+1,5,1,0,6
3,0,1,0,0,.000,1,.000,4,0,,0,17:28,0,0,-8,0,0,1,1
1,0,2,3,0,.000,1,.750,4,0,.000,1,16:10,0,0,-10,6,3,0,2
1,0,1,4,0,,0,1.000,4,0,,0,14:49,2,4,-1,8,2,2,3
1,0,0,0,0,,0,.000,1,1,.500,2,13:15,1,4,-1,1,0,3,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
