ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,3,12,3,.750,4,.545,22,5,.833,6,36:36,1,4,+10,32,1,3,4
0,2,5,10,1,.500,2,.714,14,2,1.000,2,35:34,2,2,+13,23,1,3,7
13,1,8,7,3,.600,5,.538,13,3,1.000,3,34:54,0,2,+7,20,1,6,8
1,0,3,4,0,.000,1,.400,10,1,.500,2,31:10,2,3,0,9,3,0,5
1,0,6,3,3,.750,4,.600,5,0,,0,28:39,0,4,+11,9,1,0,6
0,1,4,0,0,,0,.000,1,2,1.000,2,17:29,0,2,+6,2,0,1,4
0,0,0,2,0,,0,1.000,2,2,1.000,2,16:46,0,2,-8,6,0,1,0
0,0,1,0,0,.000,1,.000,6,0,,0,14:00,0,2,-1,0,0,2,1
0,0,3,0,0,.000,1,.000,2,0,,0,13:06,0,1,-1,0,0,0,3
1,0,5,4,0,,0,.667,6,0,,0,11:48,1,0,-7,8,0,2,6
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
