ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,8,8,2,.250,8,.364,22,4,1.000,4,36:07,1,2,-4,22,2,1,9
3,1,4,7,2,.667,3,.583,12,3,.750,4,35:34,3,0,-7,19,1,0,7
4,0,1,5,0,,0,.417,12,1,.500,2,32:57,1,5,-5,11,2,4,2
0,3,6,5,0,.000,2,.455,11,3,1.000,3,32:54,5,4,-4,13,0,1,11
7,0,3,2,0,.000,4,.154,13,0,,0,28:32,1,3,-3,4,1,3,4
0,0,5,6,2,.400,5,.600,10,1,1.000,1,20:48,2,4,-10,15,0,1,7
2,0,1,1,0,,0,.250,4,0,,0,13:13,1,0,-4,2,1,0,2
1,0,2,2,1,1.000,1,.333,6,1,.500,2,12:58,0,2,-2,6,0,0,2
2,1,2,1,0,,0,.200,5,0,,0,11:59,0,2,-8,2,0,3,2
0,1,1,0,0,.000,1,.000,2,0,.000,2,6:27,0,0,-6,0,0,0,1
1,0,1,0,0,,0,.000,1,0,,0,3:43,0,0,+2,0,0,0,1
0,0,0,0,0,,0,,0,0,.000,2,3:07,0,0,+3,0,0,0,0
0,0,1,0,0,,0,,0,0,,0,1:41,0,0,+3,0,0,0,1
