ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,4,11,5,.385,13,.423,26,10,.769,13,42:20,1,3,-4,37,3,5,5
7,0,2,10,3,.500,6,.667,15,2,1.000,2,35:01,0,4,-1,25,1,2,2
4,2,7,3,1,1.000,1,.429,7,0,.000,2,29:03,2,4,0,7,2,1,9
1,2,3,4,0,.000,1,.571,7,0,,0,25:10,1,0,-6,8,2,0,4
1,0,0,2,1,.250,4,.250,8,0,,0,24:27,1,3,-7,5,1,0,1
2,0,3,2,1,.500,2,.200,10,0,,0,24:43,1,1,0,5,2,3,4
2,0,5,4,0,,0,.667,6,0,,0,21:40,9,2,-5,8,0,0,14
1,0,1,1,0,.000,1,.333,3,1,.500,2,12:57,0,1,-8,3,1,0,1
0,1,2,1,0,,0,.333,3,0,,0,12:39,1,0,-9,2,1,2,3
0,0,0,0,0,,0,,0,0,,0,6:18,1,1,0,0,0,0,1
0,0,0,0,0,,0,.000,2,0,,0,5:43,1,0,-5,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
