ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,0,7,8,3,.750,4,.500,16,3,1.000,3,39:57,0,5,-11,22,2,3,7
2,1,4,4,0,.000,1,.444,9,10,1.000,10,31:09,2,2,-11,18,0,2,6
6,0,3,3,0,,0,.429,7,4,.800,5,31:05,0,0,-12,10,1,2,3
2,0,2,0,0,.000,2,.000,5,0,,0,22:13,0,3,-14,0,0,1,2
0,1,4,2,1,.500,2,.400,5,0,,0,19:34,0,0,-20,5,0,2,4
1,0,4,6,6,.667,9,.667,9,0,,0,28:26,0,2,+12,18,2,0,4
8,0,5,2,1,.500,2,.667,3,4,1.000,4,27:29,0,2,+9,9,0,1,5
0,1,2,4,0,,0,.444,9,2,1.000,2,16:51,1,2,+3,10,0,2,3
2,0,2,1,1,.500,2,.333,3,2,1.000,2,15:13,1,2,+1,5,0,0,3
0,1,1,2,2,.667,3,.667,3,0,,0,8:03,0,0,+3,6,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
