ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,9,10,4,.400,10,.455,22,4,.800,5,39:19,0,3,-12,28,1,3,9
2,4,6,4,1,1.000,1,.571,7,0,.000,1,39:06,3,4,+1,9,1,1,9
5,0,4,4,2,.667,3,.444,9,9,.900,10,34:07,0,3,-1,19,1,1,4
4,0,2,2,0,.000,3,.182,11,0,,0,32:38,0,2,+5,4,3,3,2
2,0,4,6,0,,0,.462,13,0,.000,1,27:54,4,1,-3,12,0,1,8
0,0,2,5,3,.500,6,.357,14,2,1.000,2,26:53,1,2,-16,15,1,0,3
0,0,1,1,0,,0,.500,2,0,,0,16:25,3,0,-6,2,0,3,4
2,0,2,4,1,.333,3,.444,9,2,1.000,2,15:12,1,3,-9,11,0,1,3
1,0,0,0,0,,0,,0,0,,0,8:27,0,3,-14,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
