ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
12,1,6,5,0,.000,3,.385,13,7,.778,9,37:01,1,1,-8,17,1,1,7
1,0,5,9,2,.400,5,.529,17,1,.500,2,36:39,2,2,-1,21,2,0,7
3,0,4,6,0,.000,4,.353,17,4,1.000,4,36:17,1,2,-9,16,2,4,5
2,0,0,1,0,.000,1,.143,7,1,.500,2,33:16,3,0,+4,3,1,0,3
1,4,8,6,2,.667,3,.462,13,7,.875,8,32:27,1,1,-7,21,1,1,9
0,0,6,2,2,.400,5,.250,8,5,.833,6,26:27,1,3,-9,11,2,2,7
0,0,1,8,0,,0,.727,11,2,1.000,2,15:33,2,2,0,18,0,0,3
0,0,3,0,0,,0,.000,1,0,,0,11:21,0,1,-6,0,0,0,3
3,0,0,2,0,.000,2,.500,4,0,,0,10:59,0,2,+1,4,1,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
