ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,5,4,3,.500,6,.211,19,2,1.000,2,36:00,2,0,-10,13,0,1,7
11,0,3,5,2,.500,4,.357,14,3,1.000,3,35:07,1,2,+1,15,0,2,4
1,1,4,7,0,.000,1,.583,12,1,.333,3,31:52,3,4,-23,15,1,4,7
1,0,3,2,0,,0,.667,3,0,,0,26:30,0,1,-8,4,0,0,3
2,0,4,7,3,.600,5,.700,10,2,1.000,2,26:21,2,1,+5,19,0,0,6
7,0,2,6,2,1.000,2,.750,8,0,,0,31:01,0,1,-20,14,1,3,2
0,0,2,2,1,.500,2,.667,3,3,1.000,3,18:52,0,2,-8,8,0,1,2
4,0,4,3,0,,0,.429,7,0,,0,13:00,2,3,+9,6,0,0,6
0,0,0,1,1,.500,2,.333,3,1,1.000,1,7:48,1,0,-1,4,0,0,1
0,0,0,1,0,,0,.500,2,0,,0,5:05,0,3,-9,2,0,0,0
0,0,2,0,0,,0,.000,1,0,,0,3:08,2,0,+5,0,0,0,4
0,0,1,1,0,.000,1,.500,2,0,,0,2:38,0,0,+7,2,0,0,1
1,0,0,1,0,.000,1,.500,2,0,,0,2:38,0,0,+7,2,0,0,0
