date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Mon, Dec 26, 2011",,W,8:30p,W 1,0,Memphis Grizzlies,82,,95,1
"Wed, Dec 28, 2011",,W,8:30p,W 2,0,Los Angeles Clippers,90,,115,2
"Thu, Dec 29, 2011",@,L,8:00p,L 1,1,Houston Rockets,105,,85,2
"Sat, Dec 31, 2011",,W,8:30p,W 1,1,Utah Jazz,89,,104,3
"Mon, Jan 2, 2012",@,L,8:00p,L 1,2,Minnesota Timberwolves,106,,96,3
"Wed, Jan 4, 2012",,W,8:30p,W 1,2,Golden State Warriors,95,,101,4
"Thu, Jan 5, 2012",,W,8:30p,W 2,2,Dallas Mavericks,71,,93,5
"Sat, Jan 7, 2012",,W,8:30p,W 3,2,Denver Nuggets,117,,121,6
"Sun, Jan 8, 2012",@,L,7:00p,L 1,3,Oklahoma City Thunder,108,,96,6
"Tue, Jan 10, 2012",@,L,8:00p,L 2,4,Milwaukee Bucks,106,,103,6
"Wed, Jan 11, 2012",,W,8:30p,W 1,4,Houston Rockets,95,OT,101,7
"Fri, Jan 13, 2012",,W,8:30p,W 2,4,Portland Trail Blazers,83,,99,8
"Sun, Jan 15, 2012",,W,9:00p,W 3,4,Phoenix Suns,91,,102,9
"Tue, Jan 17, 2012",@,L,7:30p,L 1,5,Miami Heat,120,,98,9
"Wed, Jan 18, 2012",@,W,7:00p,W 1,5,Orlando Magic,83,OT,85,10
"Fri, Jan 20, 2012",,L,8:30p,L 1,6,Sacramento Kings,88,,86,10
"Sat, Jan 21, 2012",@,L,8:00p,L 2,7,Houston Rockets,105,,102,10
"Mon, Jan 23, 2012",@,W,8:00p,W 1,7,New Orleans Hornets,102,,104,11
"Wed, Jan 25, 2012",,W,8:30p,W 2,7,Atlanta Hawks,83,,105,12
"Fri, Jan 27, 2012",@,L,8:00p,L 1,8,Minnesota Timberwolves,87,,79,12
"Sun, Jan 29, 2012",@,L,6:30p,L 2,9,Dallas Mavericks,101,OT,100,12
"Mon, Jan 30, 2012",@,W,8:00p,W 1,9,Memphis Grizzlies,73,,83,13
"Wed, Feb 1, 2012",,W,8:30p,W 2,9,Houston Rockets,91,,99,14
"Thu, Feb 2, 2012",,W,8:30p,W 3,9,New Orleans Hornets,81,,93,15
"Sat, Feb 4, 2012",,W,8:30p,W 4,9,Oklahoma City Thunder,96,,107,16
"Mon, Feb 6, 2012",@,W,8:00p,W 5,9,Memphis Grizzlies,84,,89,17
"Wed, Feb 8, 2012",@,W,7:00p,W 6,9,Philadelphia 76ers,90,,100,18
"Sat, Feb 11, 2012",@,W,8:00p,W 7,9,New Jersey Nets,89,,103,19
"Tue, Feb 14, 2012",@,W,7:30p,W 8,9,Detroit Pistons,95,,99,20
"Wed, Feb 15, 2012",@,W,7:00p,W 9,9,Toronto Raptors,106,,113,21
"Sat, Feb 18, 2012",@,W,3:30p,W 10,9,Los Angeles Clippers,100,OT,103,22
"Mon, Feb 20, 2012",@,W,9:00p,W 11,9,Utah Jazz,102,,106,23
