date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Mon, Dec 26, 2011",@,L,7:00p,L 1,1,Charlotte Bobcats,96,,95,0
"Tue, Dec 27, 2011",,W,8:30p,W 1,1,Minnesota Timberwolves,95,,98,1
"Fri, Dec 30, 2011",,W,8:30p,W 2,1,Washington Wizards,81,,102,2
"Mon, Jan 2, 2012",@,L,9:00p,L 1,2,Denver Nuggets,91,,86,2
"Tue, Jan 3, 2012",@,L,9:00p,L 2,3,Utah Jazz,85,,73,2
"Thu, Jan 5, 2012",@,L,10:00p,L 3,4,Sacramento Kings,103,,100,2
"Sat, Jan 7, 2012",@,L,10:30p,L 4,5,Los Angeles Clippers,92,,86,2
"Sun, Jan 8, 2012",@,L,8:00p,L 5,6,Phoenix Suns,109,,93,2
"Tue, Jan 10, 2012",,W,8:00p,W 1,6,San Antonio Spurs,103,,106,3
"Thu, Jan 12, 2012",,W,8:00p,W 2,6,Detroit Pistons,93,,102,4
"Fri, Jan 13, 2012",@,L,8:30p,L 1,7,Dallas Mavericks,102,,76,4
"Mon, Jan 16, 2012",@,L,2:00p,L 2,8,Philadelphia 76ers,94,,82,4
"Tue, Jan 17, 2012",,L,8:00p,L 3,9,Denver Nuggets,105,,95,4
"Fri, Jan 20, 2012",@,W,7:30p,W 1,9,New York Knicks,86,,100,5
"Sun, Jan 22, 2012",@,W,6:00p,W 2,9,Miami Heat,82,,91,6
"Mon, Jan 23, 2012",,L,8:00p,L 1,10,Atlanta Hawks,97,,92,6
"Wed, Jan 25, 2012",@,W,8:00p,W 1,10,Houston Rockets,99,,105,7
"Fri, Jan 27, 2012",@,L,8:00p,L 1,11,Chicago Bulls,107,,100,7
"Sat, Jan 28, 2012",,W,8:30p,W 1,11,Los Angeles Lakers,89,,100,8
"Mon, Jan 30, 2012",,W,8:00p,W 2,11,Detroit Pistons,82,,103,9
"Wed, Feb 1, 2012",,W,8:00p,W 3,11,Miami Heat,97,,105,10
"Fri, Feb 3, 2012",@,L,7:30p,L 1,12,Detroit Pistons,88,,80,10
"Sat, Feb 4, 2012",,L,8:30p,L 2,13,Chicago Bulls,113,,90,10
"Tue, Feb 7, 2012",,L,8:00p,L 3,14,Phoenix Suns,107,,105,10
"Wed, Feb 8, 2012",@,W,7:00p,W 1,14,Toronto Raptors,99,,105,11
"Fri, Feb 10, 2012",@,W,7:30p,W 2,14,Cleveland Cavaliers,112,OT,113,12
"Sat, Feb 11, 2012",,L,9:00p,L 1,15,Orlando Magic,99,,94,12
"Mon, Feb 13, 2012",,L,8:00p,L 2,16,Miami Heat,114,,96,12
"Wed, Feb 15, 2012",,L,8:00p,L 3,17,New Orleans Hornets,92,,89,12
"Fri, Feb 17, 2012",@,L,7:00p,L 4,18,Orlando Magic,94,,85,12
"Sun, Feb 19, 2012",@,W,7:00p,W 1,18,New Jersey Nets,85,,92,13
"Mon, Feb 20, 2012",,L,8:00p,L 1,19,Orlando Magic,93,,90,13
"Wed, Feb 22, 2012",@,L,8:00p,L 2,20,Chicago Bulls,110,,91,13
"Tue, Feb 28, 2012",,W,8:00p,W 1,20,Washington Wizards,118,,119,14
"Wed, Feb 29, 2012",@,L,7:30p,L 1,21,Boston Celtics,102,,96,14
"Fri, Mar 2, 2012",@,L,7:30p,L 2,22,Atlanta Hawks,99,,94,14
"Sat, Mar 3, 2012",@,L,7:00p,L 3,23,Orlando Magic,114,,98,14
"Mon, Mar 5, 2012",,W,8:00p,W 1,23,Philadelphia 76ers,93,,97,15
"Wed, Mar 7, 2012",,L,8:00p,L 1,24,Chicago Bulls,106,,104,15
"Fri, Mar 9, 2012",,W,8:30p,W 1,24,New York Knicks,114,,119,16
"Sun, Mar 11, 2012",@,W,6:00p,W 2,24,Toronto Raptors,99,,105,17
"Mon, Mar 12, 2012",@,W,7:30p,W 3,24,New Jersey Nets,99,,105,18
"Wed, Mar 14, 2012",,W,8:00p,W 4,24,Cleveland Cavaliers,105,,115,19
"Fri, Mar 16, 2012",@,W,10:30p,W 5,24,Golden State Warriors,98,,120,20
"Tue, Mar 20, 2012",@,W,10:00p,W 6,24,Portland Trail Blazers,87,,116,21
"Thu, Mar 22, 2012",,L,8:00p,L 1,25,Boston Celtics,100,,91,21
"Fri, Mar 23, 2012",@,W,7:00p,W 1,25,Charlotte Bobcats,92,,112,22
"Sat, Mar 24, 2012",,L,8:30p,L 1,26,Indiana Pacers,125,,104,22
"Mon, Mar 26, 2012",@,L,7:30p,L 2,27,New York Knicks,89,,80,22
"Tue, Mar 27, 2012",,W,8:00p,W 1,27,Atlanta Hawks,101,,108,23
"Fri, Mar 30, 2012",@,W,7:30p,W 2,27,Cleveland Cavaliers,84,,121,24
"Sat, Mar 31, 2012",,L,8:30p,L 1,28,Memphis Grizzlies,99,,95,24
"Mon, Apr 2, 2012",@,W,7:00p,W 1,28,Washington Wizards,98,,112,25
"Wed, Apr 4, 2012",,W,8:00p,W 2,28,Cleveland Cavaliers,98,,107,26
"Fri, Apr 6, 2012",,W,8:30p,W 3,28,Charlotte Bobcats,90,,95,27
"Sat, Apr 7, 2012",,W,8:30p,W 4,28,Portland Trail Blazers,94,,116,28
"Mon, Apr 9, 2012",,L,8:00p,L 1,29,Oklahoma City Thunder,109,,89,28
"Wed, Apr 11, 2012",,L,8:00p,L 2,30,New York Knicks,111,,107,28
"Fri, Apr 13, 2012",@,W,8:00p,W 1,30,Detroit Pistons,97,,113,29
"Sat, Apr 14, 2012",,L,8:30p,L 1,31,Indiana Pacers,105,,99,29
"Wed, Apr 18, 2012",@,L,7:00p,L 2,32,Washington Wizards,121,,112,29
"Thu, Apr 19, 2012",@,L,7:00p,L 3,33,Indiana Pacers,118,,109,29
"Sat, Apr 21, 2012",,W,8:30p,W 1,33,New Jersey Nets,95,,106,30
"Mon, Apr 23, 2012",,W,8:00p,W 2,33,Toronto Raptors,86,,92,31
"Wed, Apr 25, 2012",,L,8:00p,L 1,34,Philadelphia 76ers,90,,85,31
"Thu, Apr 26, 2012",@,L,8:00p,L 2,35,Boston Celtics,87,,74,31
