date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Mon, Dec 26, 2011",,L,8:00p,L 1,1,Oklahoma City Thunder,104,,100,0
"Tue, Dec 27, 2011",@,L,8:30p,L 2,2,Milwaukee Bucks,98,,95,0
"Fri, Dec 30, 2011",,L,8:00p,L 3,3,Miami Heat,103,,101,0
"Sun, Jan 1, 2012",,W,7:00p,W 1,3,Dallas Mavericks,82,,99,1
"Mon, Jan 2, 2012",,W,8:00p,W 2,3,San Antonio Spurs,96,,106,2
"Wed, Jan 4, 2012",,L,8:00p,L 1,4,Memphis Grizzlies,90,,86,2
"Fri, Jan 6, 2012",,L,8:00p,L 2,5,Cleveland Cavaliers,98,,87,2
"Sun, Jan 8, 2012",@,W,1:00p,W 1,5,Washington Wizards,72,,93,3
"Mon, Jan 9, 2012",@,L,7:00p,L 1,6,Toronto Raptors,97,,87,3
"Tue, Jan 10, 2012",,L,8:00p,L 2,7,Chicago Bulls,111,,100,3
"Fri, Jan 13, 2012",@,W,8:00p,W 1,7,New Orleans Hornets,80,,87,4
"Sat, Jan 14, 2012",@,L,7:00p,L 1,8,Atlanta Hawks,93,,91,4
"Mon, Jan 16, 2012",,W,8:00p,W 1,8,Sacramento Kings,86,,99,5
"Wed, Jan 18, 2012",,W,8:00p,W 2,8,Detroit Pistons,85,,93,6
"Fri, Jan 20, 2012",@,W,10:30p,W 3,8,Los Angeles Clippers,98,,101,7
"Sat, Jan 21, 2012",@,L,9:00p,L 1,9,Utah Jazz,108,,98,7
"Mon, Jan 23, 2012",,L,8:00p,L 2,10,Houston Rockets,107,,92,7
"Wed, Jan 25, 2012",@,W,8:30p,W 1,10,Dallas Mavericks,90,,105,8
"Fri, Jan 27, 2012",,W,8:00p,W 2,10,San Antonio Spurs,79,,87,9
"Sun, Jan 29, 2012",,L,7:00p,L 1,11,Los Angeles Lakers,106,,101,9
"Mon, Jan 30, 2012",@,W,8:00p,W 1,11,Houston Rockets,108,,120,10
"Wed, Feb 1, 2012",,L,8:00p,L 1,12,Indiana Pacers,109,,99,10
"Fri, Feb 3, 2012",@,W,7:30p,W 1,12,New Jersey Nets,105,,108,11
"Sat, Feb 4, 2012",,W,8:00p,W 2,12,Houston Rockets,91,,100,12
"Tue, Feb 7, 2012",,W,8:00p,W 3,12,Sacramento Kings,84,,86,13
"Wed, Feb 8, 2012",@,L,8:00p,L 1,13,Memphis Grizzlies,85,,80,13
"Fri, Feb 10, 2012",,L,8:00p,L 2,14,Dallas Mavericks,104,,97,13
"Sat, Feb 11, 2012",,L,8:00p,L 3,15,New York Knicks,100,,98,13
"Mon, Feb 13, 2012",@,L,7:00p,L 4,16,Orlando Magic,102,,89,13
"Wed, Feb 15, 2012",,W,8:00p,W 1,16,Charlotte Bobcats,90,,102,14
"Fri, Feb 17, 2012",@,W,8:00p,W 2,16,Houston Rockets,98,,111,15
"Sun, Feb 19, 2012",,W,7:00p,W 3,16,Philadelphia 76ers,91,,92,16
"Mon, Feb 20, 2012",@,L,9:00p,L 1,17,Denver Nuggets,103,OT,101,16
"Wed, Feb 22, 2012",,W,8:00p,W 1,17,Utah Jazz,98,,100,17
"Tue, Feb 28, 2012",@,W,10:30p,W 2,17,Los Angeles Clippers,97,,109,18
"Wed, Feb 29, 2012",@,L,10:30p,L 1,18,Los Angeles Lakers,104,,85,18
"Thu, Mar 1, 2012",@,L,9:00p,L 2,19,Phoenix Suns,104,,95,18
"Sat, Mar 3, 2012",@,W,10:00p,W 1,19,Portland Trail Blazers,110,,122,19
"Mon, Mar 5, 2012",,W,8:00p,W 2,19,Los Angeles Clippers,94,,95,20
"Wed, Mar 7, 2012",,W,8:00p,W 3,19,Portland Trail Blazers,94,,106,21
"Fri, Mar 9, 2012",,L,8:00p,L 1,20,Los Angeles Lakers,105,,102,21
"Sat, Mar 10, 2012",,L,8:00p,L 2,21,New Orleans Hornets,95,,89,21
"Mon, Mar 12, 2012",@,W,10:00p,W 1,21,Phoenix Suns,124,,127,22
"Thu, Mar 15, 2012",@,L,9:00p,L 1,22,Utah Jazz,111,OT,105,22
"Fri, Mar 16, 2012",@,L,10:30p,L 2,23,Los Angeles Lakers,97,,92,22
"Sun, Mar 18, 2012",@,L,6:00p,L 3,24,Sacramento Kings,115,,99,22
"Mon, Mar 19, 2012",@,W,10:30p,W 1,24,Golden State Warriors,93,,97,23
"Wed, Mar 21, 2012",@,L,8:30p,L 1,25,San Antonio Spurs,116,,100,23
"Fri, Mar 23, 2012",@,L,8:00p,L 2,26,Oklahoma City Thunder,149,2OT,140,23
"Sun, Mar 25, 2012",,W,3:30p,W 1,26,Denver Nuggets,100,,117,24
"Tue, Mar 27, 2012",@,L,8:00p,L 1,27,Memphis Grizzlies,93,,86,24
"Wed, Mar 28, 2012",@,W,7:00p,W 1,27,Charlotte Bobcats,83,,88,25
"Fri, Mar 30, 2012",,L,8:00p,L 1,28,Boston Celtics,100,,79,25
"Sun, Apr 1, 2012",@,L,9:00p,L 2,29,Portland Trail Blazers,119,,106,25
"Mon, Apr 2, 2012",@,L,10:00p,L 3,30,Sacramento Kings,116,,108,25
"Wed, Apr 4, 2012",,L,8:00p,L 4,31,Golden State Warriors,97,,94,25
"Sat, Apr 7, 2012",@,L,8:00p,L 5,32,New Orleans Hornets,99,,90,25
"Mon, Apr 9, 2012",,L,9:00p,L 6,33,Phoenix Suns,114,,90,25
"Wed, Apr 11, 2012",@,L,9:00p,L 7,34,Denver Nuggets,113,,107,25
"Thu, Apr 12, 2012",,L,8:00p,L 8,35,Los Angeles Clippers,95,,82,25
"Sat, Apr 14, 2012",,L,8:00p,L 9,36,Oklahoma City Thunder,115,,110,25
"Mon, Apr 16, 2012",@,L,7:00p,L 10,37,Indiana Pacers,111,,88,25
"Tue, Apr 17, 2012",,L,8:00p,L 11,38,Memphis Grizzlies,91,,84,25
"Thu, Apr 19, 2012",@,W,7:30p,W 1,38,Detroit Pistons,80,,91,26
