date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Tue, Oct 29, 2013",@,L,10:30p,L 1,1,Los Angeles Lakers,116,,103,0
"Thu, Oct 31, 2013",,W,10:30p,W 1,1,Golden State Warriors,115,,126,1
"Fri, Nov 1, 2013",@,W,10:00p,W 2,1,Sacramento Kings,101,,110,2
"Mon, Nov 4, 2013",,W,10:30p,W 3,1,Houston Rockets,118,,137,3
"Wed, Nov 6, 2013",@,L,7:00p,L 1,2,Orlando Magic,98,,90,3
"Thu, Nov 7, 2013",@,L,7:00p,L 2,3,Miami Heat,102,,97,3
"Sat, Nov 9, 2013",@,W,8:00p,W 1,3,Houston Rockets,94,,107,4
"Mon, Nov 11, 2013",,W,10:30p,W 2,3,Minnesota Timberwolves,107,,109,5
"Wed, Nov 13, 2013",,W,10:30p,W 3,3,Oklahoma City Thunder,103,,111,6
"Sat, Nov 16, 2013",,W,10:30p,W 4,3,Brooklyn Nets,103,,110,7
"Mon, Nov 18, 2013",,L,10:30p,L 1,4,Memphis Grizzlies,106,,102,7
"Wed, Nov 20, 2013",@,W,8:00p,W 1,4,Minnesota Timberwolves,98,,102,8
"Thu, Nov 21, 2013",@,L,8:00p,L 1,5,Oklahoma City Thunder,105,,91,8
"Sat, Nov 23, 2013",,W,3:30p,W 1,5,Sacramento Kings,102,,103,9
"Sun, Nov 24, 2013",,W,3:30p,W 2,5,Chicago Bulls,82,,121,10
"Wed, Nov 27, 2013",,W,10:30p,W 3,5,New York Knicks,80,,93,11
"Fri, Nov 29, 2013",@,W,10:00p,W 4,5,Sacramento Kings,98,OT,104,12
"Sun, Dec 1, 2013",,L,3:30p,L 1,6,Indiana Pacers,105,,100,12
"Wed, Dec 4, 2013",@,L,7:30p,L 2,7,Atlanta Hawks,107,,97,12
"Thu, Dec 5, 2013",@,W,8:00p,W 1,7,Memphis Grizzlies,81,,101,13
"Sat, Dec 7, 2013",@,L,7:30p,L 1,8,Cleveland Cavaliers,88,,82,13
"Mon, Dec 9, 2013",@,W,7:00p,W 1,8,Philadelphia 76ers,83,,94,14
"Wed, Dec 11, 2013",@,W,7:30p,W 2,8,Boston Celtics,88,,96,15
"Thu, Dec 12, 2013",@,L,8:00p,L 1,9,Brooklyn Nets,102,,93,15
"Sat, Dec 14, 2013",@,W,7:00p,W 1,9,Washington Wizards,97,,113,16
"Mon, Dec 16, 2013",,W,10:30p,W 2,9,San Antonio Spurs,92,,115,17
"Wed, Dec 18, 2013",,W,10:30p,W 3,9,New Orleans Pelicans,95,,108,18
"Sat, Dec 21, 2013",,W,10:30p,W 4,9,Denver Nuggets,91,,112,19
"Sun, Dec 22, 2013",,W,9:30p,W 5,9,Minnesota Timberwolves,116,OT,120,20
"Wed, Dec 25, 2013",@,L,10:30p,L 1,10,Golden State Warriors,105,,103,20
"Thu, Dec 26, 2013",@,L,10:30p,L 2,11,Portland Trail Blazers,116,OT,112,20
"Sat, Dec 28, 2013",,W,10:30p,W 1,11,Utah Jazz,90,,98,21
"Mon, Dec 30, 2013",,L,10:30p,L 1,12,Phoenix Suns,107,,88,21
"Wed, Jan 1, 2014",,W,9:30p,W 1,12,Charlotte Bobcats,85,,112,22
"Fri, Jan 3, 2014",@,W,8:30p,W 2,12,Dallas Mavericks,112,,119,23
"Sat, Jan 4, 2014",@,L,8:30p,L 1,13,San Antonio Spurs,116,,92,23
"Mon, Jan 6, 2014",,W,10:30p,W 1,13,Orlando Magic,81,,101,24
"Wed, Jan 8, 2014",,W,10:30p,W 2,13,Boston Celtics,105,,111,25
"Fri, Jan 10, 2014",,W,10:30p,W 3,13,Los Angeles Lakers,87,,123,26
"Wed, Jan 15, 2014",,W,10:30p,W 4,13,Dallas Mavericks,127,,129,27
"Fri, Jan 17, 2014",@,W,7:00p,W 5,13,New York Knicks,95,,109,28
"Sat, Jan 18, 2014",@,L,7:00p,L 1,14,Indiana Pacers,106,,92,28
"Mon, Jan 20, 2014",@,W,1:00p,W 1,14,Detroit Pistons,103,,112,29
"Wed, Jan 22, 2014",@,L,7:00p,L 1,15,Charlotte Bobcats,95,,91,29
"Fri, Jan 24, 2014",@,W,8:00p,W 1,15,Chicago Bulls,95,,112,30
"Sat, Jan 25, 2014",@,W,7:00p,W 2,15,Toronto Raptors,118,,126,31
"Mon, Jan 27, 2014",@,W,8:00p,W 3,15,Milwaukee Bucks,86,,114,32
"Wed, Jan 29, 2014",,W,10:30p,W 4,15,Washington Wizards,103,,110,33
"Thu, Jan 30, 2014",@,L,10:30p,L 1,16,Golden State Warriors,111,,92,33
"Sat, Feb 1, 2014",,W,10:30p,W 1,16,Utah Jazz,87,,102,34
"Mon, Feb 3, 2014",@,L,9:00p,L 1,17,Denver Nuggets,116,,115,34
"Wed, Feb 5, 2014",,L,10:30p,L 2,18,Miami Heat,116,,112,34
"Fri, Feb 7, 2014",,W,10:30p,W 1,18,Toronto Raptors,105,,118,35
"Sun, Feb 9, 2014",,W,9:30p,W 2,18,Philadelphia 76ers,78,,123,36
"Wed, Feb 12, 2014",,W,10:30p,W 3,18,Portland Trail Blazers,117,,122,37
"Tue, Feb 18, 2014",,L,10:30p,L 1,19,San Antonio Spurs,113,,103,37
"Fri, Feb 21, 2014",@,L,8:00p,L 2,20,Memphis Grizzlies,102,,96,37
"Sun, Feb 23, 2014",@,W,1:00p,W 1,20,Oklahoma City Thunder,117,,125,38
"Mon, Feb 24, 2014",@,W,8:00p,W 2,20,New Orleans Pelicans,110,,123,39
"Wed, Feb 26, 2014",,W,10:30p,W 3,20,Houston Rockets,93,,101,40
"Sat, Mar 1, 2014",,W,10:30p,W 4,20,New Orleans Pelicans,76,,108,41
"Tue, Mar 4, 2014",@,W,9:00p,W 5,20,Phoenix Suns,96,,104,42
"Thu, Mar 6, 2014",@,W,10:30p,W 6,20,Los Angeles Lakers,94,,142,43
"Sat, Mar 8, 2014",,W,10:30p,W 7,20,Atlanta Hawks,108,,109,44
"Mon, Mar 10, 2014",,W,10:30p,W 8,20,Phoenix Suns,105,,112,45
"Wed, Mar 12, 2014",,W,10:30p,W 9,20,Golden State Warriors,98,,111,46
"Fri, Mar 14, 2014",@,W,9:00p,W 10,20,Utah Jazz,87,,96,47
"Sun, Mar 16, 2014",,W,9:30p,W 11,20,Cleveland Cavaliers,80,,102,48
"Mon, Mar 17, 2014",@,L,10:30p,L 1,21,Denver Nuggets,110,,100,48
"Sat, Mar 22, 2014",,W,10:30p,W 1,21,Detroit Pistons,103,,112,49
"Mon, Mar 24, 2014",,W,10:30p,W 2,21,Milwaukee Bucks,98,,106,50
"Wed, Mar 26, 2014",@,L,8:00p,L 1,22,New Orleans Pelicans,98,,96,50
"Thu, Mar 27, 2014",@,W,8:30p,W 1,22,Dallas Mavericks,103,,109,51
"Sat, Mar 29, 2014",@,W,8:00p,W 2,22,Houston Rockets,107,,118,52
"Mon, Mar 31, 2014",@,W,8:00p,W 3,22,Minnesota Timberwolves,104,,114,53
"Wed, Apr 2, 2014",@,W,10:00p,W 4,22,Phoenix Suns,108,,112,54
"Thu, Apr 3, 2014",,L,10:30p,L 1,23,Dallas Mavericks,113,,107,54
"Sun, Apr 6, 2014",,W,3:30p,W 1,23,Los Angeles Lakers,97,,120,55
"Wed, Apr 9, 2014",,L,10:30p,L 1,24,Oklahoma City Thunder,107,,101,55
"Sat, Apr 12, 2014",,W,3:30p,W 1,24,Sacramento Kings,101,,117,56
"Tue, Apr 15, 2014",,W,10:30p,W 2,24,Denver Nuggets,105,,117,57
"Wed, Apr 16, 2014",@,L,10:30p,L 1,25,Portland Trail Blazers,110,,104,57
