date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Wed, Oct 30, 2013",,W,7:30p,W 1,0,Washington Wizards,102,,113,1
"Fri, Nov 1, 2013",@,L,8:00p,L 1,1,Memphis Grizzlies,111,OT,108,1
"Sun, Nov 3, 2013",,W,6:00p,W 1,1,Boston Celtics,77,,87,2
"Tue, Nov 5, 2013",,L,7:30p,L 1,2,Indiana Pacers,99,,91,2
"Fri, Nov 8, 2013",,L,7:30p,L 2,3,Oklahoma City Thunder,119,,110,2
"Mon, Nov 11, 2013",@,L,10:00p,L 3,4,Portland Trail Blazers,109,,103,2
"Tue, Nov 12, 2013",@,L,10:30p,L 4,5,Golden State Warriors,113,,95,2
"Fri, Nov 15, 2013",@,W,10:30p,W 1,5,Sacramento Kings,90,,97,3
"Sun, Nov 17, 2013",@,L,9:30p,L 1,6,Los Angeles Lakers,114,,99,3
"Tue, Nov 19, 2013",,W,7:30p,W 1,6,New York Knicks,86,,92,4
"Wed, Nov 20, 2013",@,L,7:30p,L 1,7,Atlanta Hawks,93,,85,4
"Fri, Nov 22, 2013",,L,7:30p,L 2,8,Atlanta Hawks,96,,89,4
"Sun, Nov 24, 2013",@,W,2:00p,W 1,8,Brooklyn Nets,97,,109,5
"Mon, Nov 25, 2013",,W,7:30p,W 2,8,Milwaukee Bucks,94,,113,6
"Wed, Nov 27, 2013",,L,7:30p,L 1,9,Chicago Bulls,99,,79,6
"Fri, Nov 29, 2013",,L,7:30p,L 2,10,Los Angeles Lakers,106,,102,6
"Sun, Dec 1, 2013",,W,3:30p,W 1,10,Philadelphia 76ers,100,,115,7
"Tue, Dec 3, 2013",@,W,7:30p,W 2,10,Miami Heat,97,,107,8
"Wed, Dec 4, 2013",@,W,8:00p,W 3,10,Milwaukee Bucks,98,,105,9
"Sat, Dec 7, 2013",@,W,8:00p,W 4,10,Chicago Bulls,75,,92,10
"Sun, Dec 8, 2013",,L,6:00p,L 1,11,Miami Heat,110,,95,10
"Tue, Dec 10, 2013",,L,7:30p,L 2,12,Minnesota Timberwolves,121,,94,10
"Wed, Dec 11, 2013",@,L,8:00p,L 3,13,New Orleans Pelicans,111,OT,106,10
"Fri, Dec 13, 2013",,W,7:30p,W 1,13,Brooklyn Nets,99,,103,11
"Sun, Dec 15, 2013",,L,6:00p,L 1,14,Portland Trail Blazers,111,OT,109,11
"Mon, Dec 16, 2013",@,W,7:00p,W 1,14,Indiana Pacers,96,,101,12
"Wed, Dec 18, 2013",@,W,7:30p,W 2,14,Boston Celtics,106,,107,13
"Fri, Dec 20, 2013",,L,7:30p,L 1,15,Charlotte Bobcats,116,,106,13
"Sat, Dec 21, 2013",,L,7:30p,L 2,16,Houston Rockets,114,,97,13
"Mon, Dec 23, 2013",@,W,7:00p,W 1,16,Cleveland Cavaliers,92,,115,14
"Fri, Dec 27, 2013",@,L,7:00p,L 1,17,Orlando Magic,109,,92,14
"Sat, Dec 28, 2013",@,L,7:00p,L 2,18,Washington Wizards,106,,82,14
"Mon, Dec 30, 2013",,L,7:30p,L 3,19,Washington Wizards,106,,99,14
"Sun, Jan 5, 2014",,L,1:00p,L 4,20,Memphis Grizzlies,112,,84,14
"Tue, Jan 7, 2014",@,L,7:30p,L 5,21,New York Knicks,89,,85,14
"Wed, Jan 8, 2014",@,L,7:00p,L 6,22,Toronto Raptors,112,,91,14
"Fri, Jan 10, 2014",@,W,7:00p,W 1,22,Philadelphia 76ers,104,,114,15
"Sat, Jan 11, 2014",,W,7:30p,W 2,22,Phoenix Suns,108,,110,16
"Fri, Jan 17, 2014",,L,7:30p,L 1,23,Utah Jazz,110,,89,16
"Sat, Jan 18, 2014",@,W,7:00p,W 1,23,Washington Wizards,98,,104,17
"Mon, Jan 20, 2014",,L,1:00p,L 1,24,Los Angeles Clippers,112,,103,17
"Wed, Jan 22, 2014",@,L,8:00p,L 2,25,Milwaukee Bucks,104,,101,17
"Fri, Jan 24, 2014",,L,7:30p,L 3,26,New Orleans Pelicans,103,,101,17
"Sun, Jan 26, 2014",@,L,7:30p,L 4,27,Dallas Mavericks,116,,106,17
"Tue, Jan 28, 2014",,W,7:30p,W 1,27,Orlando Magic,87,,103,18
"Sat, Feb 1, 2014",,W,7:30p,W 2,27,Philadelphia 76ers,96,,113,19
"Mon, Feb 3, 2014",@,L,7:30p,L 1,28,Miami Heat,102,,96,19
"Wed, Feb 5, 2014",@,L,7:00p,L 2,29,Orlando Magic,112,,98,19
"Fri, Feb 7, 2014",,W,7:30p,W 1,29,Brooklyn Nets,95,,111,20
"Sat, Feb 8, 2014",,W,7:30p,W 2,29,Denver Nuggets,109,,126,21
"Mon, Feb 10, 2014",,W,7:30p,W 3,29,San Antonio Spurs,100,,109,22
"Wed, Feb 12, 2014",,L,7:30p,L 1,30,Cleveland Cavaliers,93,,89,22
"Tue, Feb 18, 2014",,L,7:30p,L 2,31,Charlotte Bobcats,108,,96,22
"Wed, Feb 19, 2014",@,L,7:00p,L 3,32,Charlotte Bobcats,116,,98,22
"Fri, Feb 21, 2014",,W,7:30p,W 1,32,Atlanta Hawks,107,,115,23
"Sat, Feb 22, 2014",,L,7:30p,L 1,33,Dallas Mavericks,113,,102,23
"Mon, Feb 24, 2014",,L,7:30p,L 2,34,Golden State Warriors,104,,96,23
"Wed, Feb 26, 2014",@,L,8:30p,L 3,35,San Antonio Spurs,120,,110,23
"Sat, Mar 1, 2014",@,L,8:00p,L 4,36,Houston Rockets,118,,110,23
"Mon, Mar 3, 2014",,W,7:30p,W 1,36,New York Knicks,85,,96,24
"Wed, Mar 5, 2014",,L,7:30p,L 1,37,Chicago Bulls,105,,94,24
"Fri, Mar 7, 2014",@,L,8:00p,L 2,38,Minnesota Timberwolves,114,,101,24
"Sun, Mar 9, 2014",@,L,6:00p,L 3,39,Boston Celtics,118,,111,24
"Tue, Mar 11, 2014",,W,7:30p,W 1,39,Sacramento Kings,89,,99,25
"Wed, Mar 12, 2014",@,L,7:00p,L 1,40,Toronto Raptors,101,,87,25
"Sat, Mar 15, 2014",,L,7:30p,L 2,41,Indiana Pacers,112,OT,104,25
"Wed, Mar 19, 2014",@,L,9:00p,L 3,42,Denver Nuggets,118,,109,25
"Fri, Mar 21, 2014",@,L,10:00p,L 4,43,Phoenix Suns,98,,92,25
"Sat, Mar 22, 2014",@,L,10:30p,L 5,44,Los Angeles Clippers,112,,103,25
"Mon, Mar 24, 2014",@,W,9:00p,W 1,44,Utah Jazz,94,,114,26
"Wed, Mar 26, 2014",,L,7:30p,L 1,45,Cleveland Cavaliers,97,,96,26
"Fri, Mar 28, 2014",,L,7:30p,L 2,46,Miami Heat,110,,78,26
"Sat, Mar 29, 2014",@,L,7:30p,L 3,47,Philadelphia 76ers,123,,98,26
"Mon, Mar 31, 2014",,W,7:30p,W 1,47,Milwaukee Bucks,111,,116,27
"Wed, Apr 2, 2014",@,L,7:00p,L 1,48,Indiana Pacers,101,,94,27
"Fri, Apr 4, 2014",@,L,7:30p,L 2,49,Brooklyn Nets,116,,104,27
"Sat, Apr 5, 2014",,W,7:30p,W 1,49,Boston Celtics,111,,115,28
"Tue, Apr 8, 2014",@,W,7:30p,W 2,49,Atlanta Hawks,95,,102,29
"Wed, Apr 9, 2014",@,L,7:00p,L 1,50,Cleveland Cavaliers,122,,100,29
"Fri, Apr 11, 2014",@,L,8:00p,L 2,51,Chicago Bulls,106,,98,29
"Sun, Apr 13, 2014",,L,3:30p,L 3,52,Toronto Raptors,116,,107,29
"Wed, Apr 16, 2014",@,L,8:00p,L 4,53,Oklahoma City Thunder,112,,111,29
