date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Wed, Oct 30, 2013",@,W,9:00p,W 1,0,Utah Jazz,98,,101,1
"Fri, Nov 1, 2013",@,L,8:00p,L 1,1,Minnesota Timberwolves,100,,81,1
"Sun, Nov 3, 2013",,W,7:00p,W 1,1,Phoenix Suns,96,,103,2
"Wed, Nov 6, 2013",,W,9:30p,W 2,1,Dallas Mavericks,93,,107,3
"Fri, Nov 8, 2013",@,W,7:30p,W 3,1,Detroit Pistons,110,,119,4
"Sun, Nov 10, 2013",,W,7:00p,W 4,1,Washington Wizards,105,OT,106,5
"Wed, Nov 13, 2013",@,L,10:30p,L 1,2,Los Angeles Clippers,111,,103,5
"Thu, Nov 14, 2013",@,L,10:30p,L 2,3,Golden State Warriors,116,,115,5
"Sat, Nov 16, 2013",@,W,8:30p,W 1,3,Milwaukee Bucks,79,,92,6
"Mon, Nov 18, 2013",,W,8:00p,W 2,3,Denver Nuggets,113,,115,7
"Thu, Nov 21, 2013",,W,8:00p,W 3,3,Los Angeles Clippers,91,,105,8
"Sun, Nov 24, 2013",,W,7:00p,W 4,3,Utah Jazz,73,,95,9
"Wed, Nov 27, 2013",,W,8:00p,W 5,3,San Antonio Spurs,88,,94,10
"Fri, Nov 29, 2013",,W,8:00p,W 6,3,Golden State Warriors,112,OT,113,11
"Sun, Dec 1, 2013",,W,7:00p,W 7,3,Minnesota Timberwolves,103,,113,12
"Tue, Dec 3, 2013",@,W,10:00p,W 8,3,Sacramento Kings,95,,97,13
"Wed, Dec 4, 2013",@,L,10:00p,L 1,4,Portland Trail Blazers,111,,104,13
"Fri, Dec 6, 2013",@,W,8:00p,W 1,4,New Orleans Pelicans,95,,109,14
"Sun, Dec 8, 2013",,W,7:00p,W 2,4,Indiana Pacers,94,,118,15
"Tue, Dec 10, 2013",@,W,7:30p,W 3,4,Atlanta Hawks,92,,101,16
"Wed, Dec 11, 2013",@,W,8:00p,W 4,4,Memphis Grizzlies,100,,116,17
"Fri, Dec 13, 2013",,W,8:00p,W 5,4,Los Angeles Lakers,97,,122,18
"Sun, Dec 15, 2013",,W,7:00p,W 6,4,Orlando Magic,98,,101,19
"Tue, Dec 17, 2013",@,W,9:00p,W 7,4,Denver Nuggets,93,,105,20
"Thu, Dec 19, 2013",,W,8:00p,W 8,4,Chicago Bulls,95,,107,21
"Sat, Dec 21, 2013",@,W,8:30p,W 9,4,San Antonio Spurs,100,,113,22
"Sun, Dec 22, 2013",,L,7:00p,L 1,5,Toronto Raptors,104,,98,22
"Wed, Dec 25, 2013",@,W,2:30p,W 1,5,New York Knicks,94,,123,23
"Fri, Dec 27, 2013",@,W,7:00p,W 2,5,Charlotte Bobcats,85,,89,24
"Sun, Dec 29, 2013",,W,7:00p,W 3,5,Houston Rockets,86,,117,25
"Tue, Dec 31, 2013",,L,8:00p,L 1,6,Portland Trail Blazers,98,,94,25
"Thu, Jan 2, 2014",,L,8:00p,L 2,7,Brooklyn Nets,95,,93,25
"Sat, Jan 4, 2014",@,W,8:00p,W 1,7,Minnesota Timberwolves,111,,115,26
"Sun, Jan 5, 2014",,W,7:00p,W 2,7,Boston Celtics,96,,119,27
"Tue, Jan 7, 2014",@,L,9:00p,L 1,8,Utah Jazz,112,,101,27
"Thu, Jan 9, 2014",@,L,10:30p,L 2,9,Denver Nuggets,101,,88,27
"Sat, Jan 11, 2014",,W,8:00p,W 1,9,Milwaukee Bucks,85,,101,28
"Tue, Jan 14, 2014",@,L,8:00p,L 1,10,Memphis Grizzlies,90,,87,28
"Thu, Jan 16, 2014",@,W,9:30p,W 1,10,Houston Rockets,92,,104,29
"Fri, Jan 17, 2014",,W,9:30p,W 2,10,Golden State Warriors,121,,127,30
"Sun, Jan 19, 2014",,W,7:00p,W 3,10,Sacramento Kings,93,,108,31
