date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Wed, Oct 30, 2013",@,L,7:30p,L 1,1,Detroit Pistons,113,,102,0
"Fri, Nov 1, 2013",,L,7:00p,L 2,2,Philadelphia 76ers,109,,102,0
"Sun, Nov 3, 2013",@,L,6:00p,L 3,3,Miami Heat,103,,93,0
"Wed, Nov 6, 2013",@,W,7:00p,W 1,3,Philadelphia 76ers,102,,116,1
"Fri, Nov 8, 2013",,W,7:00p,W 2,3,Brooklyn Nets,108,OT,112,2
"Sun, Nov 10, 2013",@,L,7:00p,L 1,4,Oklahoma City Thunder,106,OT,105,2
"Tue, Nov 12, 2013",@,L,8:30p,L 2,5,Dallas Mavericks,105,,95,2
"Wed, Nov 13, 2013",@,L,8:30p,L 3,6,San Antonio Spurs,92,,79,2
"Sat, Nov 16, 2013",,L,7:00p,L 4,7,Cleveland Cavaliers,103,OT,96,2
"Tue, Nov 19, 2013",,W,7:00p,W 1,7,Minnesota Timberwolves,100,,104,3
"Wed, Nov 20, 2013",@,W,7:00p,W 2,7,Cleveland Cavaliers,91,,98,4
"Fri, Nov 22, 2013",@,L,7:00p,L 1,8,Toronto Raptors,96,,88,4
"Sat, Nov 23, 2013",,W,7:00p,W 1,8,New York Knicks,89,,98,5
"Tue, Nov 26, 2013",,W,7:00p,W 2,8,Los Angeles Lakers,111,,116,6
"Wed, Nov 27, 2013",@,W,8:00p,W 3,8,Milwaukee Bucks,92,OT,100,7
"Fri, Nov 29, 2013",@,L,8:00p,L 1,9,Indiana Pacers,93,,73,7
"Sat, Nov 30, 2013",,W,7:00p,W 1,9,Atlanta Hawks,101,,108,8
"Mon, Dec 2, 2013",,W,7:00p,W 2,9,Orlando Magic,80,,98,9
"Fri, Dec 6, 2013",,L,7:00p,L 1,10,Milwaukee Bucks,109,OT,105,9
"Mon, Dec 9, 2013",,L,7:00p,L 2,11,Denver Nuggets,75,,74,9
"Fri, Dec 13, 2013",@,L,7:30p,L 3,12,Atlanta Hawks,101,OT,99,9
"Sat, Dec 14, 2013",,L,7:00p,L 4,13,Los Angeles Clippers,113,,97,9
"Mon, Dec 16, 2013",@,W,7:30p,W 1,13,New York Knicks,101,,102,10
"Wed, Dec 18, 2013",@,W,7:30p,W 2,13,Brooklyn Nets,107,,113,11
