ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,8,6,1,.200,5,.429,14,3,.429,7,37:56,0,2,-6,16,3,2,8
2,3,4,5,0,,0,.455,11,2,.400,5,37:00,3,1,-6,12,0,1,7
1,0,8,7,0,.000,1,.500,14,4,.800,5,31:53,0,1,-5,18,1,1,8
3,1,6,5,0,.000,1,.625,8,4,.800,5,27:09,1,3,+3,14,1,2,7
0,0,2,2,0,.000,1,.667,3,1,.500,2,15:04,0,1,-5,5,0,3,2
0,1,6,9,3,.500,6,.563,16,10,.909,11,32:56,0,0,+9,31,1,1,6
5,0,2,2,0,.000,1,.400,5,0,,0,20:51,1,1,+1,4,0,0,3
0,0,4,2,0,.000,1,.667,3,0,,0,16:02,1,3,+9,4,0,0,5
0,0,1,2,0,,0,.667,3,0,,0,11:00,0,1,+10,4,1,1,1
1,0,0,0,0,.000,1,.000,1,0,,0,10:10,0,1,+10,0,1,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
