ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,2,13,4,.500,8,.591,22,10,1.000,10,40:08,2,0,-3,40,3,1,4
2,1,2,14,0,.000,1,.583,24,5,.625,8,30:49,2,2,+1,33,2,1,4
2,1,5,1,0,,0,.200,5,0,,0,28:06,1,2,-1,2,0,1,6
1,1,5,3,0,.000,1,.300,10,0,.000,2,27:51,5,3,-5,6,0,0,10
3,0,2,2,1,.250,4,.333,6,0,,0,19:27,0,2,-5,5,0,0,2
1,0,2,4,2,.400,5,.444,9,0,,0,23:02,0,1,+1,10,0,1,2
0,2,3,0,0,.000,3,.000,4,2,1.000,2,22:42,0,1,-7,2,0,0,3
2,0,4,2,0,,0,1.000,2,0,,0,19:54,2,1,-4,4,1,0,6
1,0,3,3,1,.200,5,.273,11,2,1.000,2,18:15,0,4,+3,9,0,2,3
3,0,1,1,0,,0,1.000,1,1,.500,2,9:46,0,0,-5,3,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
