ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,6,11,0,.000,4,.524,21,10,1.000,10,42:55,0,1,-3,32,0,3,6
1,1,2,4,1,.500,2,.400,10,1,.333,3,37:09,1,4,-10,10,0,3,3
8,0,3,5,0,.000,2,.385,13,9,.900,10,33:47,0,3,-2,19,1,2,3
1,3,5,3,0,,0,.600,5,2,.333,6,32:54,3,1,+8,8,0,3,8
0,0,9,5,0,.000,1,.500,10,1,.500,2,29:01,1,4,-7,11,2,2,10
1,0,3,1,0,.000,2,.200,5,0,,0,23:04,0,3,-12,2,1,0,3
0,1,6,2,1,.250,4,.286,7,0,,0,22:43,0,2,-8,5,2,0,6
0,1,2,2,0,,0,.500,4,0,.000,1,14:56,4,1,-17,4,0,1,6
0,0,0,0,0,,0,,0,0,,0,3:31,0,1,-4,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
