ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,3,8,0,,0,.444,18,1,.500,2,29:03,7,1,-14,17,1,1,10
2,0,3,1,0,.000,2,.111,9,1,.500,2,25:08,1,1,-17,3,0,3,4
3,0,3,3,1,.333,3,.500,6,5,1.000,5,24:46,0,2,-9,12,1,2,3
0,1,6,6,0,,0,.600,10,3,.750,4,22:53,3,1,-9,15,0,2,9
0,0,2,0,0,.000,1,.000,1,0,,0,10:06,1,1,-11,0,1,0,3
1,1,2,3,2,.250,8,.300,10,2,1.000,2,23:39,0,4,-18,10,1,2,2
8,0,5,6,0,.000,1,.545,11,0,.000,1,23:13,1,3,-11,12,1,2,6
2,0,2,2,0,.000,1,.500,4,2,1.000,2,22:48,0,1,-15,6,0,0,2
3,0,0,2,1,.143,7,.182,11,0,,0,20:59,0,0,-24,5,1,2,0
1,0,0,2,0,.000,1,.333,6,0,,0,17:08,0,3,-6,4,0,0,0
0,0,2,3,0,,0,.750,4,0,,0,14:46,2,0,-7,6,1,0,4
1,0,1,1,0,,0,.500,2,0,.000,1,5:31,0,0,-14,2,0,0,1
,,,,,,,,,,,,,,,,,,,
