ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,3,5,1,.200,5,.278,18,11,.917,12,38:10,3,1,-10,22,0,2,6
3,2,6,9,5,.556,9,.450,20,5,.833,6,35:48,3,2,-1,28,1,3,9
8,0,5,4,1,.333,3,.571,7,0,,0,35:11,4,3,-17,9,2,3,9
2,1,4,5,0,,0,.625,8,1,.500,2,32:13,0,2,-15,11,0,2,4
0,0,3,5,0,,0,.833,6,0,,0,25:35,3,3,+2,10,1,0,6
0,0,2,1,0,,0,1.000,1,0,,0,19:46,1,4,-5,2,0,0,3
2,0,1,2,1,.250,4,.400,5,3,.750,4,17:19,0,4,+2,8,0,1,1
0,1,1,1,0,.000,5,.143,7,0,,0,16:10,0,0,+9,2,1,1,1
1,0,0,1,1,.333,3,.250,4,0,,0,15:24,1,1,+11,3,2,0,1
0,0,0,0,0,.000,1,.000,1,0,,0,2:26,0,0,-6,0,0,0,0
0,0,1,0,0,,0,,0,0,,0,1:58,0,0,-5,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
