ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
10,0,9,7,4,.667,6,.368,19,0,,0,38:30,1,1,+20,18,1,1,10
10,0,8,9,1,.333,3,.500,18,1,.333,3,34:05,1,1,+10,20,0,1,9
1,0,1,5,0,,0,.500,10,0,,0,20:56,0,0,+3,10,1,1,1
1,0,2,2,1,.333,3,.333,6,2,1.000,2,18:57,1,0,+3,7,0,0,3
2,0,3,2,2,.667,3,.500,4,0,,0,15:33,0,0,+5,6,0,0,3
1,0,8,5,2,.400,5,.625,8,2,.500,4,29:03,2,1,+15,14,2,0,10
5,0,1,6,0,.000,2,.500,12,3,.750,4,24:47,1,2,+14,15,2,1,2
1,0,1,4,0,,0,.667,6,2,.667,3,24:18,4,3,+19,10,0,1,5
2,0,2,4,3,.600,5,.667,6,0,,0,19:45,0,3,+8,11,0,0,2
1,0,1,2,2,.667,3,.667,3,0,,0,12:00,0,1,-2,6,0,2,1
0,0,1,0,0,,0,.000,1,0,,0,2:06,0,1,-5,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
