ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,1,3,14,3,1.000,3,.538,26,8,.800,10,38:48,3,0,0,39,1,1,6
9,0,8,5,0,.000,3,.357,14,0,,0,33:44,1,4,-1,10,3,3,9
3,1,4,2,0,.000,1,.400,5,2,1.000,2,31:21,0,3,+3,6,1,1,4
0,0,3,3,0,,0,.429,7,2,.500,4,26:20,1,1,+9,8,0,0,4
0,3,4,3,2,.400,5,.333,9,0,,0,16:46,0,1,-1,8,0,1,4
0,0,10,9,3,.600,5,.600,15,0,,0,31:01,1,4,+8,21,0,0,11
1,1,2,3,2,.500,4,.500,6,0,,0,26:26,1,3,+12,8,1,2,3
2,0,3,5,3,.750,4,.714,7,2,1.000,2,21:40,2,3,-2,15,0,2,5
6,0,3,1,0,.000,1,.333,3,0,,0,13:54,0,4,+7,2,1,1,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
